Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]
45	-1589.688	-1686.026	96.33725	0.135695	0.34217	0.396001	0.0385571	0.0396971	0.00947636	0.00547732	0.0127657	0.00843842	0.00838366	0.0924857	0.420935	0.353079	0.0999936	0.033507	0.145172	0.347647	0.408767	0.0469956	0.0480808	0.0201851	0.000293721	0.00277767	0.00473941	0.0409189	0.00464647	0.0129371	0.00343539	0.0106692	0.0014113	0.000458811	0.00506733	0.00168922	0.00363769	0.00620586	0.000314083	0.00253681	0.00124159	0.00570142	0.00367773
46	-1588.408	-1684.147	95.73886	0.133482	0.342139	0.443026	0.0402808	0.0453161	0.00947636	0.00550793	0.0129179	0.00739928	0.00745001	0.0924857	0.420935	0.353079	0.0999936	0.033507	0.142958	0.347647	0.455944	0.0476801	0.0527662	0.0201851	0.00023349	0.00243554	0.00428083	0.0466666	0.00377566	0.0123928	0.00372787	0.0117356	0.00138208	0.000466949	0.00531908	0.0015967	0.00357575	0.00562186	0.000298108	0.00269314	0.00110288	0.00619026	0.00355803
47	-1587.198	-1683.03	95.83285	0.145269	0.349338	0.346869	0.0365437	0.0412771	0.00989693	0.00568874	0.0136828	0.0073935	0.00755406	0.0924857	0.420935	0.353079	0.0999936	0.033507	0.155166	0.355027	0.360551	0.0439372	0.0488312	0.020959	0.000197015	0.00227013	0.00494881	0.0473821	0.00377545	0.00975002	0.00413433	0.0112124	0.00142134	0.000455303	0.0053945	0.00175656	0.00424487	0.0057849	0.000291027	0.00208933	0.00110288	0.0062652	0.0041816
48	-1585.744	-1681.669	95.92448	0.153637	0.35032	0.331342	0.0370643	0.0448874	0.00989693	0.00623702	0.0153253	0.00809995	0.0073449	0.0587856	0.267553	0.224423	0.217223	0.232014	0.163533	0.356557	0.346667	0.0451642	0.0522323	0.0214019	0.000173264	0.00246921	0.00445465	0.0456744	0.00308747	0.00866473	0.00404487	0.0110305	0.00158167	0.000455303	0.00594037	0.00191293	0.00424487	0.0046927	0.00027108	0.00208933	0.00125991	0.0078314	0.00281029
49	-1584.269	-1679.789	95.51979	0.138481	0.311998	0.37944	0.0329258	0.0480453	0.00989693	0.0063504	0.0138588	0.00813721	0.0068662	0.0587856	0.267553	0.224423	0.217223	0.232014	0.148377	0.318349	0.393298	0.041063	0.0549115	0.0226584	0.000182627	0.0021231	0.0035314	0.0523537	0.00286464	0.00917115	0.00452782	0.0100362	0.00158434	0.000572195	0.00593771	0.00227941	0.00374057	0.00473336	0.00025459	0.00231297	0.00106973	0.00676241	0.00246482
50	-1584.459	-1679.109	94.65006	0.12676	0.326579	0.346075	0.0307407	0.0437106	0.00979551	0.00703298	0.0166118	0.00842624	0.00651429	0.0641489	0.200728	0.244899	0.237042	0.253182	0.136556	0.333612	0.362686	0.0391669	0.0502249	0.0246921	0.000188815	0.00215622	0.00424867	0.0558998	0.00252471	0.00862254	0.00452782	0.0101836	0.00180052	0.000572322	0.00639948	0.00227941	0.00343741	0.00514579	0.000311644	0.00229768	0.00100182	0.00697027	0.0023773
51	-1583.244	-1677.798	94.55409	0.141826	0.327163	0.346764	0.0301333	0.0465041	0.0134353	0.00703298	0.0159221	0.00903363	0.00547061	0.0621815	0.194572	0.268057	0.229772	0.245417	0.155261	0.334196	0.362686	0.0391669	0.0519747	0.0261068	0.000174381	0.00217901	0.00424867	0.053567	0.00275084	0.00783799	0.00461972	0.00971312	0.002	0.000570824	0.0054068	0.00234024	0.00418402	0.00509326	0.000344672	0.00250807	0.00094829	0.00712892	0.00214758
52	-1583.218	-1679.363	96.14532	0.135181	0.356529	0.313284	0.0274052	0.0424119	0.0129816	0.00705801	0.0201227	0.00816258	0.00580891	0.0621815	0.194572	0.268057	0.229772	0.245417	0.148163	0.363587	0.333406	0.0355678	0.0482209	0.0261068	0.000173947	0.00248143	0.00424867	0.04388	0.00275084	0.00725986	0.00437113	0.00845074	0.00199886	0.000527768	0.00562922	0.0024187	0.00418402	0.0051826	0.000394049	0.00247351	0.00105918	0.00653813	0.00228821
53	-1583.469	-1680.786	97.31714	0.131332	0.341191	0.276585	0.0290339	0.0343961	0.0145258	0.00755134	0.0178264	0.00737283	0.00570228	0.0621815	0.194572	0.268057	0.229772	0.245417	0.145858	0.348743	0.294412	0.0364068	0.0400984	0.0239051	0.000177037	0.00259429	0.00473981	0.0397113	0.00266863	0.00727356	0.00487618	0.00759089	0.00183534	0.00045744	0.00630085	0.00259333	0.00418402	0.0048768	0.000392964	0.00238216	0.00110879	0.00660299	0.00242081
54	-1583.432	-1680.785	97.35254	0.134261	0.341468	0.28165	0.031466	0.0319943	0.0127118	0.00727512	0.0204736	0.00894031	0.00589989	0.0621815	0.194572	0.268057	0.229772	0.245417	0.146973	0.348743	0.302123	0.0404063	0.0378942	0.0253451	0.000185004	0.00279883	0.00407139	0.0364203	0.00262657	0.00727356	0.00517807	0.00682849	0.00163	0.000427001	0.00639539	0.00299901	0.00484358	0.00556892	0.000363815	0.00205069	0.00113709	0.00567877	0.00254911
55	-1585.187	-1683.47	98.28369	0.129743	0.362998	0.276954	0.0258592	0.0332856	0.0102654	0.00773164	0.0196239	0.00862368	0.00496901	0.0576101	0.253785	0.24835	0.21288	0.227375	0.140009	0.37073	0.296578	0.0344829	0.0382546	0.020942	0.000203868	0.00260571	0.00420131	0.0375384	0.00262657	0.00786926	0.00543282	0.00665981	0.00138699	0.000403925	0.0068678	0.00289439	0.00453765	0.00479265	0.000363815	0.00204073	0.00129354	0.00637681	0.00254911
56	-1585.696	-1683.685	97.98912	0.129802	0.36387	0.260828	0.0300373	0.0319168	0.010207	0.0068595	0.0205379	0.00775226	0.00426044	0.0576101	0.253785	0.24835	0.21288	0.227375	0.140009	0.37073	0.281366	0.0377895	0.0361773	0.0191422	0.000210939	0.00285011	0.00441275	0.0419455	0.00284741	0.00816011	0.00567053	0.00710441	0.00148021	0.000382618	0.00610038	0.00306266	0.0050635	0.00467514	0.000380566	0.00219472	0.00146463	0.00650178	0.00279911
57	-1583.942	-1681.353	97.41114	0.131289	0.322165	0.254918	0.0251266	0.0323332	0.00817378	0.00607219	0.0218355	0.00758075	0.0052895	0.0532838	0.234727	0.2297	0.196894	0.285396	0.139462	0.328238	0.276754	0.0327073	0.0376227	0.0189266	0.000231204	0.00291503	0.00411183	0.0480309	0.00284741	0.00798144	0.00544007	0.00540498	0.00146944	0.000372278	0.00763715	0.00335062	0.00515341	0.00532414	0.000352712	0.00227997	0.00145178	0.00668496	0.00330378
58	-1583.434	-1680.086	96.65191	0.137935	0.329635	0.280621	0.0279778	0.0294641	0.0079116	0.00547729	0.0217282	0.00758075	0.00522362	0.0575175	0.253377	0.247951	0.133084	0.308072	0.145847	0.335112	0.302349	0.0355585	0.0346877	0.0221249	0.000222443	0.00282326	0.00426053	0.0476506	0.00241833	0.00901804	0.0057145	0.00634337	0.00146687	0.000351554	0.00752057	0.00383378	0.00541237	0.00529087	0.000349008	0.00256726	0.0014785	0.0069576	0.00310597
59	-1583.448	-1681.643	98.1948	0.138319	0.346206	0.261729	0.0307886	0.0285726	0.00777601	0.00487015	0.0197423	0.0076865	0.00491741	0.0622112	0.274054	0.186579	0.143944	0.333212	0.146095	0.351076	0.281471	0.0384751	0.0334901	0.0193652	0.000209449	0.0026536	0.00395553	0.0429013	0.00268516	0.0084881	0.00553888	0.00601967	0.00150913	0.00031508	0.0072006	0.00394786	0.00599429	0.0051077	0.000366559	0.00231064	0.0012558	0.00670237	0.00278887
60	-1583.912	-1681.849	97.93631	0.171921	0.346189	0.223771	0.026853	0.0314124	0.00912013	0.00488709	0.0212651	0.00768728	0.00490101	0.0622112	0.274054	0.186579	0.143944	0.333212	0.181041	0.351076	0.245036	0.0345403	0.0363134	0.0172853	0.000205299	0.0032241	0.00402505	0.0439148	0.00264183	0.00862888	0.00557578	0.00674508	0.00150913	0.000304885	0.00636274	0.00427248	0.00657687	0.0047839	0.000336541	0.00200929	0.00118355	0.00678751	0.00276081
61	-1582.875	-1680.463	97.58798	0.171478	0.347687	0.219846	0.0255793	0.0354619	0.0101136	0.00541289	0.0211157	0.00715157	0.0051556	0.0622112	0.274054	0.186579	0.143944	0.333212	0.181592	0.3531	0.240962	0.0327308	0.0406175	0.0172853	0.000217622	0.00317512	0.00410987	0.0459527	0.00235924	0.00783456	0.00464628	0.00657687	0.00141724	0.000302097	0.0067422	0.00438457	0.00694749	0.00430101	0.00035859	0.00200461	0.0013347	0.00701166	0.00307608
62	-1581.833	-1679.472	97.63892	0.137449	0.295151	0.23028	0.0254783	0.0356567	0.0101613	0.00647491	0.0220836	0.0068305	0.00496072	0.0849279	0.374126	0.254709	0.196506	0.0897321	0.14761	0.301626	0.252364	0.0323088	0.0406175	0.019337	0.000209806	0.00300556	0.00396911	0.0441823	0.00245327	0.00724081	0.00426589	0.0067363	0.00146078	0.000313791	0.00796234	0.00422139	0.00761511	0.00436775	0.000423801	0.00161989	0.0013347	0.00798262	0.00235269
63	-1580.995	-1677.313	96.31794	0.145258	0.297439	0.258669	0.026524	0.0364443	0.010358	0.00666017	0.0247471	0.00704626	0.00429861	0.17586	0.214076	0.214978	0.319351	0.0757354	0.155616	0.304099	0.283416	0.0335702	0.0407429	0.0226684	0.000225744	0.00294078	0.0048109	0.0444579	0.0026432	0.00689097	0.00397116	0.00700398	0.00147179	0.00040828	0.00977878	0.00409862	0.00966048	0.00480527	0.000370319	0.00152166	0.00132151	0.00745829	0.00240616
64	-1582.469	-1679.593	97.1238	0.12838	0.297647	0.257791	0.0199465	0.0363771	0.0111628	0.00645183	0.0256246	0.00732233	0.00412351	0.17586	0.214076	0.214978	0.319351	0.0757354	0.139543	0.304099	0.283416	0.0272688	0.0405006	0.0199612	0.000249481	0.00322728	0.00495469	0.0440703	0.0027663	0.00673937	0.00365872	0.00745006	0.00135911	0.000385343	0.00827099	0.00446144	0.00827798	0.00448847	0.000315571	0.00167632	0.0012235	0.00859532	0.00262195
65	-1583.84	-1682.502	98.66201	0.12724	0.266966	0.258707	0.0173125	0.0312005	0.00947611	0.00645183	0.0251612	0.00704274	0.0039705	0.217072	0.264244	0.0310117	0.394189	0.0934836	0.136716	0.273418	0.283868	0.0243552	0.035171	0.0182373	0.000235052	0.00324169	0.00503248	0.0415342	0.00276397	0.0056029	0.00442927	0.00690458	0.00136504	0.000386945	0.00815094	0.00401383	0.00817631	0.00403222	0.000334268	0.00156977	0.00113894	0.00846672	0.00242223
66	-1583.447	-1682.397	98.95017	0.130671	0.267593	0.253383	0.0200406	0.0336114	0.0097758	0.00582492	0.0229004	0.00716998	0.00371957	0.217072	0.264244	0.0310117	0.394189	0.0934836	0.140446	0.273418	0.276283	0.0272105	0.037331	0.0179159	0.000229414	0.00348948	0.0043307	0.0374198	0.00303684	0.00511363	0.00410623	0.00748136	0.00154317	0.000376879	0.00883547	0.00418241	0.00930811	0.00367836	0.000379096	0.00178879	0.00143216	0.00913441	0.00242223
67	-1583.343	-1682.775	99.43222	0.13159	0.267175	0.21417	0.0184125	0.0320735	0.00885675	0.00624351	0.0225855	0.00807641	0.00444081	0.217072	0.264244	0.0310117	0.394189	0.0934836	0.140446	0.273418	0.236756	0.0264889	0.0365143	0.0170274	0.000206509	0.00311414	0.00464662	0.0361834	0.00303684	0.00490358	0.00397601	0.0075204	0.0015775	0.000328029	0.00848027	0.00433393	0.00924056	0.00349225	0.000330919	0.00188771	0.00137712	0.00843908	0.00213512
68	-1582.976	-1682.346	99.36921	0.144826	0.26216	0.171333	0.0195389	0.0317279	0.00848458	0.00624683	0.0242037	0.00782872	0.00472529	0.583691	0.140507	0.01649	0.209604	0.0497084	0.15331	0.268407	0.195537	0.0273676	0.0364532	0.0170274	0.000251467	0.00318967	0.00455319	0.0356085	0.00299715	0.00473462	0.00413219	0.00825176	0.00158022	0.000313106	0.00769981	0.00464691	0.00909792	0.00349225	0.000372524	0.00203549	0.00177946	0.00906396	0.00212934
69	-1583.844	-1683.466	99.62205	0.123112	0.26905	0.165235	0.0155792	0.0293213	0.00778661	0.00624683	0.024409	0.00796837	0.00506064	0.583691	0.140507	0.01649	0.209604	0.0497084	0.130899	0.275297	0.189644	0.0235475	0.0343819	0.0174526	0.000251467	0.00349732	0.00409051	0.0356085	0.00250325	0.00457124	0.00469807	0.00940387	0.00205104	0.000318183	0.00751044	0.00414279	0.00901985	0.00317214	0.000385182	0.00212595	0.00140835	0.00953452	0.00203556
70	-1582.578	-1681.542	98.96354	0.123355	0.292603	0.159911	0.0149355	0.0326469	0.00716481	0.0072066	0.0242483	0.00861199	0.00490938	0.525419	0.134233	0.0203491	0.258657	0.0613417	0.130519	0.29981	0.184159	0.0235475	0.0375563	0.0187479	0.000252537	0.00407853	0.0041412	0.0354821	0.00242959	0.00447958	0.00426921	0.00843709	0.00197018	0.000303257	0.00910797	0.00419245	0.00989755	0.00324822	0.000441482	0.00228608	0.00149011	0.00947921	0.00215563
71	-1581.119	-1679.253	98.13414	0.139303	0.282173	0.169551	0.0151073	0.0294792	0.00712769	0.0071188	0.0240938	0.00923241	0.00483415	0.525419	0.134233	0.0203491	0.258657	0.0613417	0.146431	0.289292	0.193645	0.0243397	0.0343133	0.0188063	0.000252537	0.00433748	0.00453879	0.0403661	0.00239816	0.0040594	0.00391171	0.009063	0.00201412	0.000379416	0.00910896	0.00379953	0.00994789	0.00359128	0.000445396	0.00252491	0.00159471	0.00877139	0.00240086
72	-1580.727	-1679.141	98.41352	0.130328	0.304438	0.187677	0.0179714	0.0373667	0.00612522	0.00770271	0.0230052	0.00750486	0.00439521	0.61951	0.158272	0.0239933	0.125898	0.0723267	0.136454	0.31214	0.210682	0.0254763	0.0417619	0.0192592	0.000258126	0.00396842	0.00450609	0.0403661	0.00270066	0.00383012	0.00412796	0.0083464	0.00178556	0.000425551	0.00733275	0.00403526	0.012007	0.00309975	0.00046508	0.00244908	0.0016451	0.00788611	0.00240086
73	-1579.708	-1677.748	98.03978	0.14812	0.308379	0.185758	0.0186997	0.0365825	0.005661	0.00768027	0.0211193	0.00792708	0.00517939	0.61951	0.158272	0.0239933	0.125898	0.0723267	0.153781	0.316059	0.206877	0.0266268	0.0417619	0.0189061	0.000234385	0.00382939	0.00409967	0.041934	0.00248655	0.00392153	0.00418253	0.00903591	0.00188858	0.00045776	0.00662754	0.00459074	0.00981467	0.00385769	0.000353788	0.00302373	0.0016451	0.00873964	0.00249034
74	-1578.394	-1676.124	97.7297	0.152569	0.309403	0.173055	0.0175994	0.0364353	0.00527465	0.00810517	0.0202913	0.00769921	0.00534834	0.61951	0.158272	0.0239933	0.125898	0.0723267	0.157843	0.317509	0.193346	0.0252986	0.0417837	0.0206324	0.000193032	0.00370895	0.00451253	0.0451632	0.00271016	0.00367324	0.00366844	0.00903591	0.00194187	0.000406557	0.00558331	0.00530834	0.00952872	0.00401556	0.000294189	0.00300512	0.00155422	0.0077449	0.00280828
75	-1579.621	-1675.602	95.98086	0.145965	0.321054	0.164615	0.0167515	0.0414011	0.00609587	0.00912247	0.0216371	0.00720818	0.0050721	0.61951	0.158272	0.0239933	0.125898	0.0723267	0.152061	0.330176	0.186252	0.0239597	0.0464732	0.0192577	0.000179774	0.00426443	0.00466042	0.0576616	0.002765	0.00304812	0.00366429	0.00722841	0.00174272	0.000409641	0.00513994	0.00575567	0.00952872	0.00460539	0.000329834	0.00302759	0.00157885	0.008896	0.00311585
76	-1578.771	-1674.129	95.35784	0.169427	0.283371	0.181906	0.0157716	0.0470235	0.00546146	0.0096061	0.0199167	0.00902353	0.00474888	0.338031	0.0863599	0.0130917	0.523053	0.0394645	0.174888	0.292977	0.201823	0.0247951	0.0517724	0.0201174	0.00016577	0.00393482	0.00429814	0.0579026	0.00277713	0.00342977	0.00356696	0.00772882	0.00180878	0.000403773	0.00627647	0.00680751	0.008895	0.00429176	0.000352238	0.00307349	0.00146657	0.00917498	0.00309211
77	-1578.565	-1673.492	94.92664	0.173897	0.275525	0.211603	0.0144345	0.0474955	0.00557649	0.00993809	0.0213879	0.010314	0.00491553	0.338031	0.0863599	0.0130917	0.523053	0.0394645	0.179474	0.285463	0.232991	0.0247485	0.052411	0.0218216	0.000153622	0.00380789	0.00415353	0.0544973	0.00248177	0.00349329	0.00323765	0.00769092	0.00175431	0.000398188	0.0068242	0.00736628	0.00902558	0.00370035	0.000309601	0.00228903	0.00139073	0.0120721	0.00296977
78	-1577.993	-1672.761	94.76808	0.185275	0.284771	0.175535	0.0145	0.0556052	0.00557649	0.0103399	0.0255404	0.00968522	0.00483466	0.184526	0.106386	0.0161276	0.644344	0.048616	0.190851	0.295111	0.201075	0.0241852	0.0604399	0.0240227	0.000160868	0.0036563	0.00458404	0.0482065	0.00315884	0.00316983	0.0030826	0.0084254	0.00178293	0.0003988	0.00765017	0.00923537	0.00868599	0.0046198	0.000312333	0.00178458	0.00134866	0.0115529	0.00325657
79	-1580.316	-1676.754	96.43795	0.178333	0.263084	0.161648	0.011717	0.0509982	0.0059039	0.00998514	0.0235435	0.00966632	0.00408612	0.374919	0.0815475	0.0123622	0.493906	0.0372654	0.184237	0.27307	0.185191	0.0213833	0.0550843	0.0191134	0.00013971	0.00381451	0.00437778	0.042351	0.00337461	0.00360523	0.00287277	0.00837793	0.00176489	0.000391954	0.0087544	0.0107626	0.00866371	0.00505088	0.000297591	0.00194013	0.00164636	0.0113029	0.00281367
80	-1580.128	-1675.199	95.07155	0.184643	0.279809	0.192935	0.0149057	0.054736	0.00583073	0.0091772	0.0217812	0.00885694	0.00443303	0.382938	0.0832916	0.0126266	0.504469	0.0166746	0.190473	0.288986	0.214716	0.0237626	0.059169	0.0187091	0.000127283	0.00427324	0.00437778	0.0470732	0.00322407	0.0034657	0.00282953	0.01166	0.00198313	0.000427679	0.00961903	0.0111283	0.00850117	0.00505088	0.000266504	0.00214794	0.00172066	0.010431	0.00284584
81	-1580.135	-1674.484	94.3492	0.185655	0.30421	0.204135	0.0134388	0.0421416	0.00594377	0.0110058	0.021226	0.0103238	0.00370058	0.0772031	0.12456	0.0188827	0.754418	0.0249364	0.191599	0.315216	0.225361	0.0237626	0.0458422	0.0194565	0.000139422	0.00507787	0.00439747	0.0493668	0.00290208	0.0034657	0.00294222	0.011184	0.0019336	0.00048026	0.0104848	0.0102283	0.00762245	0.00640993	0.000289195	0.00197309	0.00164993	0.0124838	0.00251205
82	-1581.812	-1675.306	93.49415	0.197073	0.32948	0.190534	0.00978297	0.0452908	0.00647037	0.0110058	0.0206783	0.0101883	0.00352636	0.0772031	0.12456	0.0188827	0.754418	0.0249364	0.203544	0.340485	0.211212	0.0199712	0.0488171	0.0199381	0.000139422	0.00558218	0.00444848	0.0512042	0.00294303	0.00319537	0.00321212	0.011184	0.00193902	0.000508607	0.0121572	0.0116137	0.00869462	0.00578188	0.000272128	0.00245235	0.0016469	0.0124345	0.00233562
83	-1581.367	-1674.766	93.39905	0.190185	0.302353	0.194376	0.00703779	0.0406774	0.0058436	0.011831	0.019881	0.0109978	0.00292143	0.134186	0.46769	0.0708995	0.233595	0.0936295	0.196029	0.314184	0.214257	0.0180356	0.0435988	0.0209622	0.000139448	0.00568104	0.0039286	0.0512042	0.00282642	0.00296817	0.00284431	0.0117619	0.00174368	0.00053978	0.0126282	0.0125837	0.0115996	0.00542171	0.000317424	0.00245235	0.00216654	0.0121284	0.00222053
84	-1581.165	-1674.71	93.54561	0.192004	0.325558	0.158345	0.00596893	0.0380853	0.00569277	0.0123329	0.0207303	0.0115013	0.00280294	0.155141	0.384564	0.0819713	0.270073	0.108251	0.197696	0.337891	0.179075	0.0174703	0.0408882	0.0209622	0.000139448	0.00617825	0.00327197	0.0500753	0.00280704	0.00275876	0.00283994	0.0104496	0.0016033	0.000507837	0.0127845	0.01443	0.0130829	0.00573861	0.000328453	0.00203358	0.00195067	0.0121284	0.00195082
85	-1583.073	-1675.93	92.85754	0.20126	0.347912	0.173879	0.00945302	0.0389441	0.00562257	0.0112339	0.0238831	0.0116506	0.00328742	0.155141	0.384564	0.0819713	0.270073	0.108251	0.206883	0.359146	0.197762	0.0211036	0.0422316	0.0196297	0.000148507	0.00628397	0.0033448	0.0543313	0.00240391	0.00253452	0.00269982	0.0111884	0.00148492	0.000574856	0.0123476	0.0115261	0.0145098	0.00604181	0.00040537	0.0019916	0.00179906	0.0111432	0.00202717
86	-1583.742	-1675.871	92.12912	0.21756	0.314213	0.185149	0.0111729	0.0407425	0.00538244	0.0115268	0.0261417	0.0105975	0.00343991	0.24767	0.0175029	0.130861	0.431152	0.172814	0.222942	0.32574	0.211291	0.0217704	0.0441825	0.0188657	0.000160819	0.00646589	0.00368594	0.0574409	0.00269868	0.00248106	0.00245883	0.0100546	0.00186816	0.000725879	0.0114669	0.0110229	0.01732	0.0064632	0.000403486	0.00170458	0.00182002	0.0115198	0.0021593
87	-1580.399	-1674.131	93.7319	0.205088	0.312603	0.182699	0.0115979	0.0397175	0.00525026	0.0108939	0.026434	0.0100071	0.00330553	0.24767	0.0175029	0.130861	0.431152	0.172814	0.210338	0.323497	0.209133	0.0216051	0.043023	0.0191635	0.000176238	0.00629482	0.00335122	0.054453	0.00232317	0.00284146	0.00241893	0.00909302	0.0019905	0.000844407	0.010178	0.011175	0.0160834	0.00459253	0.000402769	0.00146373	0.00197046	0.00991475	0.00216477
88	-1579.618	-1673.734	94.11626	0.202374	0.287726	0.216156	0.0113767	0.0369162	0.00547149	0.0108708	0.0256844	0.00950653	0.00317461	0.278295	0.0196671	0.147042	0.360814	0.194182	0.207845	0.298597	0.24184	0.0208833	0.0400908	0.0213173	0.000199655	0.00665466	0.00302552	0.0492988	0.00225548	0.00272456	0.0027744	0.00948191	0.00196114	0.00095414	0.00947512	0.0112034	0.0175751	0.00426019	0.000415268	0.00141574	0.00218049	0.00943515	0.00240969
89	-1581.149	-1675.161	94.01221	0.201881	0.333997	0.21196	0.011439	0.0373396	0.00596419	0.0122586	0.0274013	0.010981	0.00346053	0.278295	0.0196671	0.147042	0.360814	0.194182	0.207845	0.346256	0.239361	0.02242	0.0408001	0.0217561	0.000204317	0.00692649	0.00310362	0.0456947	0.00310201	0.00272456	0.00277285	0.0107659	0.00203304	0.00102716	0.0117943	0.0091524	0.0140842	0.00403559	0.00041432	0.00136768	0.00220995	0.00886231	0.00233269
90	-1580.794	-1674.405	93.61089	0.169501	0.33291	0.207284	0.0125517	0.0405029	0.00615925	0.0132018	0.032293	0.0099006	0.00373816	0.278295	0.0196671	0.147042	0.360814	0.194182	0.17566	0.346112	0.239577	0.0224523	0.044241	0.0219728	0.000195425	0.00695465	0.00320759	0.0450998	0.00332466	0.00249576	0.00354227	0.0120393	0.00207855	0.000858061	0.0129127	0.00857078	0.0137818	0.00407026	0.000448986	0.00172357	0.00222281	0.00828023	0.00239329
91	-1581.934	-1674.564	92.63005	0.167997	0.334809	0.209242	0.0127735	0.0405797	0.006645	0.0114467	0.0302024	0.0099006	0.00438226	0.278295	0.0196671	0.147042	0.360814	0.194182	0.174642	0.346256	0.239444	0.0226741	0.044962	0.0201442	0.0002078	0.00838488	0.00315555	0.0510621	0.00294484	0.00259858	0.00332271	0.0134297	0.0019067	0.000906515	0.0146285	0.00849477	0.0137818	0.00394945	0.000433085	0.00172357	0.00225073	0.00764061	0.00218617
92	-1582.603	-1675.203	92.59954	0.174962	0.339402	0.191958	0.0100672	0.0481668	0.00764479	0.0125866	0.0315503	0.00967885	0.00359932	0.278295	0.0196671	0.147042	0.360814	0.194182	0.182607	0.351988	0.223508	0.019746	0.0517661	0.0201442	0.000211126	0.00887504	0.00315519	0.0539822	0.00296567	0.00289417	0.00313039	0.013156	0.00183918	0.000836948	0.013246	0.00849477	0.0131755	0.00361162	0.000440869	0.00178697	0.00209646	0.00681168	0.00212257
93	-1581.895	-1673.306	91.4111	0.172707	0.308044	0.204271	0.0135853	0.0530133	0.00747114	0.0144027	0.0367722	0.00895103	0.00371585	0.278295	0.0196671	0.147042	0.360814	0.194182	0.180178	0.322447	0.241043	0.0225363	0.0567292	0.0237771	0.000224565	0.00887504	0.00349244	0.0524203	0.0033954	0.00289417	0.00300886	0.015491	0.00192249	0.000904757	0.0127515	0.00950663	0.0131137	0.00390502	0.000523759	0.00160807	0.00231565	0.00612834	0.00247414
94	-1582.2	-1673.698	91.49841	0.181447	0.333054	0.173767	0.0141677	0.0529669	0.00737366	0.0160522	0.0359506	0.00968023	0.00345922	0.178619	0.0126231	0.452541	0.231583	0.124633	0.188821	0.349106	0.209717	0.023848	0.0564262	0.0237771	0.000221862	0.00828671	0.00362069	0.0516674	0.00335381	0.00220333	0.00291868	0.0163375	0.00189426	0.000819094	0.0127515	0.00950663	0.012999	0.00386501	0.000541034	0.00143427	0.00229181	0.00587135	0.00284199
95	-1582.034	-1673.183	91.14858	0.155418	0.318756	0.164728	0.0158646	0.0530058	0.00789096	0.0158577	0.0378634	0.0102825	0.00342037	0.176224	0.0124537	0.446471	0.228477	0.136374	0.163309	0.334614	0.202592	0.0261471	0.0564262	0.0230499	0.000215238	0.0078258	0.00354743	0.051939	0.00361985	0.00194024	0.00270553	0.0194383	0.00181491	0.00083064	0.0141745	0.00888198	0.012928	0.00431497	0.00066245	0.00143427	0.00256811	0.00564228	0.00208223
96	-1582.168	-1672.803	90.63441	0.159095	0.33926	0.192503	0.0155356	0.0495019	0.0113454	0.014695	0.0323598	0.0098667	0.00316157	0.176224	0.0124537	0.446471	0.228477	0.136374	0.170441	0.353955	0.224863	0.0254023	0.0526634	0.0218757	0.000185982	0.00656316	0.00354743	0.051939	0.00329059	0.00194024	0.00281595	0.0196098	0.00183306	0.000791234	0.0155977	0.0115895	0.014215	0.00389732	0.00064872	0.00149975	0.00276605	0.00611193	0.00187375
97	-1583.76	-1674.336	90.57608	0.178907	0.329894	0.231665	0.0153331	0.0504878	0.011748	0.0153497	0.0364234	0.0102113	0.00354437	0.19571	0.0121592	0.43591	0.223073	0.133148	0.190655	0.345244	0.268088	0.0255444	0.0540322	0.0207228	0.00020479	0.00668579	0.00361127	0.0451858	0.003546	0.00211432	0.00277484	0.0194	0.00158729	0.000923855	0.0172409	0.0115673	0.0145424	0.00441875	0.000694591	0.0014268	0.00287994	0.00696359	0.00176436
98	-1581.611	-1672.832	91.22134	0.161111	0.33073	0.227359	0.0234673	0.0530743	0.0122455	0.015213	0.0346647	0.011192	0.00300966	0.19571	0.0121592	0.43591	0.223073	0.133148	0.173356	0.345943	0.262024	0.0346592	0.056084	0.0217313	0.000163735	0.00571834	0.00388318	0.0486839	0.00371337	0.00189359	0.00286559	0.0158799	0.00149492	0.000917123	0.0138839	0.0112219	0.0122739	0.00410708	0.000665112	0.00147403	0.00313299	0.0068215	0.00188916
