state	power	likelihood
260	0.0529221	-89.6962
270	0.0529221	-93.0068
280	0.0529221	-90.8332
290	0.0529221	-111.161
300	0.0529221	-93.0246
310	0.0529221	-87.8581
320	0.0529221	-93.842
330	0.0529221	-98.8565
340	0.0529221	-102.511
350	0.0529221	-105.325
360	0.0529221	-98.7035
370	0.0529221	-88.7435
380	0.0529221	-88.2196
390	0.0529221	-89.6421
400	0.0529221	-98.6597
410	0.0529221	-87.3367
420	0.0529221	-96.3854
430	0.0529221	-92.801
440	0.0529221	-91.6219
450	0.0529221	-96.1618
460	0.0529221	-89.3469
470	0.0529221	-87.249
480	0.0529221	-88.0356
490	0.0529221	-93.4069
500	0.0529221	-97.8019
510	0.0529221	-88.1665
520	0.0529221	-87.1739
530	0.0529221	-88.5607
540	0.0529221	-87.3958
550	0.0529221	-102.971
560	0.0529221	-87.6589
570	0.0529221	-86.8153
580	0.0529221	-94.5036
590	0.0529221	-116.336
600	0.0529221	-87.2757
610	0.0529221	-94.2032
620	0.0529221	-107.51
630	0.0529221	-129.591
640	0.0529221	-87.5251
650	0.0529221	-88.2083
660	0.0529221	-86.8638
670	0.0529221	-91.3211
680	0.0529221	-86.8776
690	0.0529221	-87.2614
700	0.0529221	-86.967
710	0.0529221	-91.4324
720	0.0529221	-104.029
730	0.0529221	-86.7765
740	0.0529221	-90.9906
750	0.0529221	-89.8039
760	0.0529221	-103.557
770	0.0529221	-87.3149
780	0.0529221	-96.1176
790	0.0529221	-88.5639
800	0.0529221	-93.095
810	0.0529221	-98.3664
820	0.0529221	-86.8471
830	0.0529221	-90.2954
840	0.0529221	-86.8571
850	0.0529221	-88.2746
860	0.0529221	-88.874
870	0.0529221	-102.371
880	0.0529221	-99.5591
890	0.0529221	-92.9952
900	0.0529221	-88.9668
910	0.0529221	-100.19
920	0.0529221	-86.7837
930	0.0529221	-109.015
940	0.0529221	-91.3689
950	0.0529221	-91.7824
960	0.0529221	-115.2
970	0.0529221	-87.2293
980	0.0529221	-89.2464
990	0.0529221	-98.9744
1000	0.0529221	-97.0092
