state	power	likelihood
260	0.000765162	-107.91
270	0.000765162	-89.8486
280	0.000765162	-96.8588
290	0.000765162	-96.0298
300	0.000765162	-89.4157
310	0.000765162	-130.467
320	0.000765162	-113.285
330	0.000765162	-98.7195
340	0.000765162	-83.7726
350	0.000765162	-90.0108
360	0.000765162	-92.4822
370	0.000765162	-95.367
380	0.000765162	-126.616
390	0.000765162	-101.282
400	0.000765162	-99.2659
410	0.000765162	-96.8588
420	0.000765162	-87.2698
430	0.000765162	-93.2524
440	0.000765162	-110.464
450	0.000765162	-97.3919
460	0.000765162	-112.848
470	0.000765162	-110.698
480	0.000765162	-97.3245
490	0.000765162	-101.105
500	0.000765162	-100.101
510	0.000765162	-88.9871
520	0.000765162	-90.2272
530	0.000765162	-105.834
540	0.000765162	-88.5292
550	0.000765162	-92.3108
560	0.000765162	-100.219
570	0.000765162	-89.0454
580	0.000765162	-107.496
590	0.000765162	-90.0419
600	0.000765162	-94.0395
610	0.000765162	-89.3323
620	0.000765162	-149.478
630	0.000765162	-88.2071
640	0.000765162	-105.254
650	0.000765162	-107.31
660	0.000765162	-102.619
670	0.000765162	-87.462
680	0.000765162	-86.862
690	0.000765162	-95.3131
700	0.000765162	-137.096
710	0.000765162	-97.7261
720	0.000765162	-122.195
730	0.000765162	-109.459
740	0.000765162	-100.671
750	0.000765162	-89.2009
760	0.000765162	-137.441
770	0.000765162	-96.2986
780	0.000765162	-97.5219
790	0.000765162	-102.896
800	0.000765162	-101.312
810	0.000765162	-105.03
820	0.000765162	-96.1942
830	0.000765162	-88.395
840	0.000765162	-92.4829
850	0.000765162	-97.9221
860	0.000765162	-92.4851
870	0.000765162	-96.1428
880	0.000765162	-103.601
890	0.000765162	-104.348
900	0.000765162	-107.182
910	0.000765162	-98.6593
920	0.000765162	-111.266
930	0.000765162	-134.142
940	0.000765162	-105.145
950	0.000765162	-98.0591
960	0.000765162	-82.2906
970	0.000765162	-122.305
980	0.000765162	-130.465
990	0.000765162	-103.15
1000	0.000765162	-86.9802
