state	power	likelihood
260	0.0698724	-92.3514
270	0.0698724	-96.8217
280	0.0698724	-96.9096
290	0.0698724	-100.618
300	0.0698724	-87.3124
310	0.0698724	-89.1397
320	0.0698724	-118.291
330	0.0698724	-86.839
340	0.0698724	-88.7604
350	0.0698724	-90.2607
360	0.0698724	-87.2246
370	0.0698724	-92.0157
380	0.0698724	-86.7811
390	0.0698724	-86.8025
400	0.0698724	-89.0992
410	0.0698724	-90.1989
420	0.0698724	-103.273
430	0.0698724	-88.657
440	0.0698724	-89.4513
450	0.0698724	-91.6245
460	0.0698724	-86.869
470	0.0698724	-89.3664
480	0.0698724	-87.5783
490	0.0698724	-88.6475
500	0.0698724	-86.7777
510	0.0698724	-111.279
520	0.0698724	-97.4239
530	0.0698724	-92.144
540	0.0698724	-97.4182
550	0.0698724	-99.8502
560	0.0698724	-95.8867
570	0.0698724	-102.483
580	0.0698724	-89.3462
590	0.0698724	-86.8473
600	0.0698724	-88.3153
610	0.0698724	-86.9133
620	0.0698724	-87.4485
630	0.0698724	-89.2126
640	0.0698724	-107.212
650	0.0698724	-89.6197
660	0.0698724	-94.1325
670	0.0698724	-88.124
680	0.0698724	-95.4389
690	0.0698724	-87.2886
700	0.0698724	-89.9019
710	0.0698724	-94.6066
720	0.0698724	-94.907
730	0.0698724	-91.9636
740	0.0698724	-94.5883
750	0.0698724	-96.5925
760	0.0698724	-87.0858
770	0.0698724	-109.932
780	0.0698724	-127.188
790	0.0698724	-95.6048
800	0.0698724	-112.675
810	0.0698724	-86.8161
820	0.0698724	-101.184
830	0.0698724	-92.5126
840	0.0698724	-87.3312
850	0.0698724	-89.1457
860	0.0698724	-87.2511
870	0.0698724	-91.9809
880	0.0698724	-92.0661
890	0.0698724	-87.446
900	0.0698724	-109.598
910	0.0698724	-98.045
920	0.0698724	-99.6795
930	0.0698724	-93.3553
940	0.0698724	-94.7932
950	0.0698724	-86.8264
960	0.0698724	-89.4492
970	0.0698724	-88.0716
980	0.0698724	-88.2835
990	0.0698724	-98.0976
1000	0.0698724	-95.3081
