state	power	likelihood
260	1.00762e-09	-106.144
270	1.00762e-09	-98.2464
280	1.00762e-09	-122.723
290	1.00762e-09	-93.9185
300	1.00762e-09	-103.967
310	1.00762e-09	-92.5985
320	1.00762e-09	-95.4253
330	1.00762e-09	-97.6775
340	1.00762e-09	-91.7266
350	1.00762e-09	-94.9902
360	1.00762e-09	-125.351
370	1.00762e-09	-92.9614
380	1.00762e-09	-106.369
390	1.00762e-09	-99.4317
400	1.00762e-09	-86.6498
410	1.00762e-09	-94.4313
420	1.00762e-09	-99.5701
430	1.00762e-09	-97.092
440	1.00762e-09	-89.9214
450	1.00762e-09	-104.985
460	1.00762e-09	-95.3495
470	1.00762e-09	-89.7353
480	1.00762e-09	-95.1171
490	1.00762e-09	-106.071
500	1.00762e-09	-108.988
510	1.00762e-09	-104.465
520	1.00762e-09	-100.961
530	1.00762e-09	-90.21
540	1.00762e-09	-107.14
550	1.00762e-09	-108.624
560	1.00762e-09	-94.1733
570	1.00762e-09	-93.4585
580	1.00762e-09	-105.644
590	1.00762e-09	-89.9991
600	1.00762e-09	-94.8732
610	1.00762e-09	-99.2075
620	1.00762e-09	-91.5717
630	1.00762e-09	-90.2446
640	1.00762e-09	-97.8106
650	1.00762e-09	-94.9697
660	1.00762e-09	-91.9896
670	1.00762e-09	-109.437
680	1.00762e-09	-97.4924
690	1.00762e-09	-83.3063
700	1.00762e-09	-90.4607
710	1.00762e-09	-95.0323
720	1.00762e-09	-112.245
730	1.00762e-09	-87.6321
740	1.00762e-09	-98.9672
750	1.00762e-09	-94.4686
760	1.00762e-09	-94.1883
770	1.00762e-09	-91.4782
780	1.00762e-09	-101.559
790	1.00762e-09	-116.02
800	1.00762e-09	-91.2457
810	1.00762e-09	-97.0015
820	1.00762e-09	-117.884
830	1.00762e-09	-102.178
840	1.00762e-09	-94.3275
850	1.00762e-09	-93.3451
860	1.00762e-09	-119.083
870	1.00762e-09	-95.4966
880	1.00762e-09	-96.4774
890	1.00762e-09	-102.621
900	1.00762e-09	-105.186
910	1.00762e-09	-97.8833
920	1.00762e-09	-96.3952
930	1.00762e-09	-109.084
940	1.00762e-09	-102.809
950	1.00762e-09	-93.1185
960	1.00762e-09	-102.031
970	1.00762e-09	-102.749
980	1.00762e-09	-116.684
990	1.00762e-09	-88.7419
1000	1.00762e-09	-90.171
