state	power	likelihood
260	0.50712	-85.8604
270	0.50712	-81.3721
280	0.50712	-87.0821
290	0.50712	-88.313
300	0.50712	-82.1905
310	0.50712	-88.2546
320	0.50712	-84.8239
330	0.50712	-86.9399
340	0.50712	-84.7779
350	0.50712	-87.6282
360	0.50712	-87.6034
370	0.50712	-79.7158
380	0.50712	-79.7963
390	0.50712	-90.1841
400	0.50712	-83.4439
410	0.50712	-83.6275
420	0.50712	-84.8358
430	0.50712	-85.6458
440	0.50712	-81.8591
450	0.50712	-85.9297
460	0.50712	-81.0422
470	0.50712	-90.173
480	0.50712	-86.8339
490	0.50712	-80.2751
500	0.50712	-91.1834
510	0.50712	-83.8067
520	0.50712	-87.6824
530	0.50712	-85.4023
540	0.50712	-85.2095
550	0.50712	-80.2616
560	0.50712	-82.3313
570	0.50712	-87.7792
580	0.50712	-80.592
590	0.50712	-81.444
600	0.50712	-79.2963
610	0.50712	-84.3458
620	0.50712	-84.8656
630	0.50712	-79.2097
640	0.50712	-79.2563
650	0.50712	-84.5046
660	0.50712	-83.9836
670	0.50712	-83.1955
680	0.50712	-82.6556
690	0.50712	-84.7191
700	0.50712	-81.3266
710	0.50712	-91.5305
720	0.50712	-90.0229
730	0.50712	-83.9069
740	0.50712	-83.3304
750	0.50712	-77.3265
760	0.50712	-83.3325
770	0.50712	-86.9638
780	0.50712	-88.794
790	0.50712	-85.3998
800	0.50712	-87.2612
810	0.50712	-79.6086
820	0.50712	-83.1499
830	0.50712	-90.1232
840	0.50712	-82.9471
850	0.50712	-79.7429
860	0.50712	-78.4822
870	0.50712	-78.6454
880	0.50712	-89.0512
890	0.50712	-80.4575
900	0.50712	-87.9665
910	0.50712	-87.8378
920	0.50712	-76.8616
930	0.50712	-79.9511
940	0.50712	-79.409
950	0.50712	-83.0817
960	0.50712	-81.7388
970	0.50712	-84.9145
980	0.50712	-82.8423
990	0.50712	-78.5984
1000	0.50712	-90.4358
