state	power	likelihood
260	0.720373	-87.0395
270	0.720373	-87.1034
280	0.720373	-87.908
290	0.720373	-88.5244
300	0.720373	-90.2565
310	0.720373	-87.0657
320	0.720373	-87.0183
330	0.720373	-86.7752
340	0.720373	-87.1307
350	0.720373	-87.7856
360	0.720373	-86.9877
370	0.720373	-88.756
380	0.720373	-87.0254
390	0.720373	-89.2391
400	0.720373	-88.076
410	0.720373	-87.7314
420	0.720373	-87.7241
430	0.720373	-86.7946
440	0.720373	-87.67
450	0.720373	-87.4785
460	0.720373	-87.2568
470	0.720373	-90.6633
480	0.720373	-89.1888
490	0.720373	-86.84
500	0.720373	-86.7905
510	0.720373	-87.0219
520	0.720373	-86.8694
530	0.720373	-87.0146
540	0.720373	-87.1917
550	0.720373	-86.7783
560	0.720373	-86.8037
570	0.720373	-88.3214
580	0.720373	-88.2977
590	0.720373	-87.4941
600	0.720373	-86.9786
610	0.720373	-86.7823
620	0.720373	-86.8437
630	0.720373	-86.9536
640	0.720373	-87.3283
650	0.720373	-87.4634
660	0.720373	-88.0048
670	0.720373	-89.6312
680	0.720373	-86.818
690	0.720373	-87.8918
700	0.720373	-87.6478
710	0.720373	-88.6886
720	0.720373	-87.4012
730	0.720373	-89.1186
740	0.720373	-89.3238
750	0.720373	-89.2167
760	0.720373	-86.8543
770	0.720373	-87.1015
780	0.720373	-86.9067
790	0.720373	-87.5415
800	0.720373	-86.9739
810	0.720373	-86.8253
820	0.720373	-90.5364
830	0.720373	-86.8309
840	0.720373	-86.9674
850	0.720373	-86.8787
860	0.720373	-86.8145
870	0.720373	-87.5223
880	0.720373	-86.7829
890	0.720373	-86.7787
900	0.720373	-87.179
910	0.720373	-88.2541
920	0.720373	-87.1161
930	0.720373	-86.8966
940	0.720373	-88.777
950	0.720373	-86.8075
960	0.720373	-87.503
970	0.720373	-87.0168
980	0.720373	-86.8087
990	0.720373	-88.6858
1000	0.720373	-87.0116
