state	power	likelihood
260	0.554929	-88.2178
270	0.554929	-82.0851
280	0.554929	-87.9551
290	0.554929	-84.7334
300	0.554929	-86.3725
310	0.554929	-80.1631
320	0.554929	-83.4971
330	0.554929	-86.5633
340	0.554929	-81.5893
350	0.554929	-83.4321
360	0.554929	-85.626
370	0.554929	-86.6712
380	0.554929	-90.7036
390	0.554929	-83.5671
400	0.554929	-84.6114
410	0.554929	-82.6212
420	0.554929	-80.3421
430	0.554929	-77.7735
440	0.554929	-83.2295
450	0.554929	-81.9197
460	0.554929	-83.3251
470	0.554929	-87.4712
480	0.554929	-83.6021
490	0.554929	-82.9515
500	0.554929	-80.0307
510	0.554929	-85.1208
520	0.554929	-84.5735
530	0.554929	-81.424
540	0.554929	-80.2083
550	0.554929	-85.3909
560	0.554929	-84.3907
570	0.554929	-84.8146
580	0.554929	-89.6498
590	0.554929	-82.7447
600	0.554929	-82.5952
610	0.554929	-87.9543
620	0.554929	-84.6054
630	0.554929	-80.9146
640	0.554929	-82.6717
650	0.554929	-81.0428
660	0.554929	-91.0405
670	0.554929	-78.0336
680	0.554929	-85.8162
690	0.554929	-82.5923
700	0.554929	-95.7872
710	0.554929	-88.5762
720	0.554929	-86.8408
730	0.554929	-79.3775
740	0.554929	-86.5279
750	0.554929	-88.2846
760	0.554929	-85.7105
770	0.554929	-85.3828
780	0.554929	-80.6464
790	0.554929	-81.6981
800	0.554929	-86.4993
810	0.554929	-88.8359
820	0.554929	-86.7016
830	0.554929	-88.0154
840	0.554929	-87.3148
850	0.554929	-85.2512
860	0.554929	-79.8657
870	0.554929	-83.5294
880	0.554929	-84.2256
890	0.554929	-83.7476
900	0.554929	-87.1017
910	0.554929	-89.2286
920	0.554929	-80.5367
930	0.554929	-80.0632
940	0.554929	-87.1478
950	0.554929	-85.9788
960	0.554929	-78.6761
970	0.554929	-84.3661
980	0.554929	-81.6809
990	0.554929	-79.9096
1000	0.554929	-78.9738
