state	power	likelihood
260	0.000162278	-87.6005
270	0.000162278	-96.0336
280	0.000162278	-87.8639
290	0.000162278	-96.8451
300	0.000162278	-183.298
310	0.000162278	-86.8163
320	0.000162278	-132.068
330	0.000162278	-88.5192
340	0.000162278	-87.8589
350	0.000162278	-100.016
360	0.000162278	-104.36
370	0.000162278	-91.5344
380	0.000162278	-102.038
390	0.000162278	-93.8571
400	0.000162278	-124.352
410	0.000162278	-88.288
420	0.000162278	-90.0106
430	0.000162278	-88.5447
440	0.000162278	-87.0606
450	0.000162278	-88.5058
460	0.000162278	-97.2204
470	0.000162278	-110.368
480	0.000162278	-89.1477
490	0.000162278	-119.815
500	0.000162278	-94.4201
510	0.000162278	-90.9865
520	0.000162278	-104.09
530	0.000162278	-118.935
540	0.000162278	-88.4099
550	0.000162278	-87.8524
560	0.000162278	-114.22
570	0.000162278	-113.06
580	0.000162278	-101.385
590	0.000162278	-120.631
600	0.000162278	-167.622
610	0.000162278	-91.1647
620	0.000162278	-96.6417
630	0.000162278	-112.301
640	0.000162278	-86.8014
650	0.000162278	-146.317
660	0.000162278	-115.367
670	0.000162278	-87.9062
680	0.000162278	-86.8043
690	0.000162278	-97.226
700	0.000162278	-122.008
710	0.000162278	-115.564
720	0.000162278	-146.927
730	0.000162278	-88.9953
740	0.000162278	-164.04
750	0.000162278	-109.648
760	0.000162278	-119.01
770	0.000162278	-224.348
780	0.000162278	-102.439
790	0.000162278	-92.8765
800	0.000162278	-89.1604
810	0.000162278	-169.7
820	0.000162278	-86.9823
830	0.000162278	-91.7388
840	0.000162278	-92.7657
850	0.000162278	-90.8443
860	0.000162278	-100.954
870	0.000162278	-90.5929
880	0.000162278	-112.014
890	0.000162278	-130.182
900	0.000162278	-106.133
910	0.000162278	-86.801
920	0.000162278	-95.5681
930	0.000162278	-94.2313
940	0.000162278	-105.818
950	0.000162278	-87.1473
960	0.000162278	-109.188
970	0.000162278	-98.5754
980	0.000162278	-91.2444
990	0.000162278	-100.384
1000	0.000162278	-90.488
