state	power	likelihood
260	3.14882e-06	-109.744
270	3.14882e-06	-119.469
280	3.14882e-06	-106.033
290	3.14882e-06	-95.7145
300	3.14882e-06	-121.022
310	3.14882e-06	-100.983
320	3.14882e-06	-96.3473
330	3.14882e-06	-97.3986
340	3.14882e-06	-95.4312
350	3.14882e-06	-91.7517
360	3.14882e-06	-125.183
370	3.14882e-06	-98.798
380	3.14882e-06	-106.921
390	3.14882e-06	-88.1107
400	3.14882e-06	-116.565
410	3.14882e-06	-108.372
420	3.14882e-06	-107.947
430	3.14882e-06	-91.9504
440	3.14882e-06	-106.942
450	3.14882e-06	-150.136
460	3.14882e-06	-109.641
470	3.14882e-06	-95.4178
480	3.14882e-06	-107.031
490	3.14882e-06	-92.7404
500	3.14882e-06	-130.246
510	3.14882e-06	-87.7506
520	3.14882e-06	-125.044
530	3.14882e-06	-89.662
540	3.14882e-06	-107.352
550	3.14882e-06	-153.169
560	3.14882e-06	-98.8727
570	3.14882e-06	-114.514
580	3.14882e-06	-107.704
590	3.14882e-06	-114.009
600	3.14882e-06	-98.3891
610	3.14882e-06	-96.1008
620	3.14882e-06	-88.778
630	3.14882e-06	-91.8109
640	3.14882e-06	-96.2635
650	3.14882e-06	-112.402
660	3.14882e-06	-103.107
670	3.14882e-06	-96.5164
680	3.14882e-06	-94.0972
690	3.14882e-06	-114.639
700	3.14882e-06	-129.321
710	3.14882e-06	-89.4039
720	3.14882e-06	-96.6969
730	3.14882e-06	-97.7194
740	3.14882e-06	-93.5924
750	3.14882e-06	-85.4724
760	3.14882e-06	-110.256
770	3.14882e-06	-112.406
780	3.14882e-06	-96.5824
790	3.14882e-06	-99.1819
800	3.14882e-06	-87.6533
810	3.14882e-06	-81.9704
820	3.14882e-06	-96.0913
830	3.14882e-06	-90.6252
840	3.14882e-06	-95.43
850	3.14882e-06	-102.497
860	3.14882e-06	-109.663
870	3.14882e-06	-153.942
880	3.14882e-06	-102.949
890	3.14882e-06	-101.767
900	3.14882e-06	-103.077
910	3.14882e-06	-90.8204
920	3.14882e-06	-113.67
930	3.14882e-06	-87.9484
940	3.14882e-06	-98.4445
950	3.14882e-06	-96.6866
960	3.14882e-06	-109.678
970	3.14882e-06	-93.3596
980	3.14882e-06	-99.1335
990	3.14882e-06	-114.95
1000	3.14882e-06	-98.7425
