state	power	likelihood
260	0.383102	-87.053
270	0.383102	-89.9656
280	0.383102	-89.1497
290	0.383102	-86.7731
300	0.383102	-87.3906
310	0.383102	-87.1096
320	0.383102	-92.1672
330	0.383102	-87.465
340	0.383102	-98.3855
350	0.383102	-88.2032
360	0.383102	-91.1535
370	0.383102	-88.5538
380	0.383102	-89.4938
390	0.383102	-89.3669
400	0.383102	-86.7931
410	0.383102	-89.1671
420	0.383102	-87.7323
430	0.383102	-86.8039
440	0.383102	-88.0543
450	0.383102	-86.8099
460	0.383102	-88.7533
470	0.383102	-87.4383
480	0.383102	-87.2768
490	0.383102	-89.1017
500	0.383102	-86.7731
510	0.383102	-86.7731
520	0.383102	-95.7902
530	0.383102	-92.7996
540	0.383102	-86.8548
550	0.383102	-87.4066
560	0.383102	-87.3179
570	0.383102	-87.172
580	0.383102	-87.2911
590	0.383102	-88.5436
600	0.383102	-87.3384
610	0.383102	-87.0902
620	0.383102	-91.3688
630	0.383102	-86.9135
640	0.383102	-88.6029
650	0.383102	-87.8493
660	0.383102	-88.0215
670	0.383102	-86.8493
680	0.383102	-89.3143
690	0.383102	-88.8163
700	0.383102	-87.5313
710	0.383102	-88.2539
720	0.383102	-88.9998
730	0.383102	-90.7249
740	0.383102	-90.4972
750	0.383102	-87.6035
760	0.383102	-88.7717
770	0.383102	-86.858
780	0.383102	-91.99
790	0.383102	-88.1374
800	0.383102	-90.5222
810	0.383102	-86.7951
820	0.383102	-88.9508
830	0.383102	-86.7886
840	0.383102	-87.1172
850	0.383102	-86.812
860	0.383102	-87.626
870	0.383102	-86.902
880	0.383102	-90.4439
890	0.383102	-86.791
900	0.383102	-86.8069
910	0.383102	-86.887
920	0.383102	-88.1073
930	0.383102	-87.2
940	0.383102	-86.8172
950	0.383102	-91.3262
960	0.383102	-86.7731
970	0.383102	-91.192
980	0.383102	-87.6169
990	0.383102	-86.7839
1000	0.383102	-87.4187
