state	power	likelihood
260	0.0288473	-87.7278
270	0.0288473	-93.5193
280	0.0288473	-100.717
290	0.0288473	-88.8843
300	0.0288473	-92.572
310	0.0288473	-87.6282
320	0.0288473	-88.0953
330	0.0288473	-96.2443
340	0.0288473	-89.1997
350	0.0288473	-96.7177
360	0.0288473	-103.351
370	0.0288473	-91.5546
380	0.0288473	-87.2217
390	0.0288473	-102.113
400	0.0288473	-88.6965
410	0.0288473	-111.493
420	0.0288473	-97.5809
430	0.0288473	-100.587
440	0.0288473	-138.838
450	0.0288473	-93.0767
460	0.0288473	-88.609
470	0.0288473	-91.4501
480	0.0288473	-88.4471
490	0.0288473	-95.2448
500	0.0288473	-86.3259
510	0.0288473	-97.806
520	0.0288473	-88.4922
530	0.0288473	-100.166
540	0.0288473	-88.2834
550	0.0288473	-104.897
560	0.0288473	-86.9454
570	0.0288473	-89.246
580	0.0288473	-95.209
590	0.0288473	-116.137
600	0.0288473	-105.576
610	0.0288473	-94.8037
620	0.0288473	-82.7541
630	0.0288473	-99.1811
640	0.0288473	-93.237
650	0.0288473	-92.6312
660	0.0288473	-96.2767
670	0.0288473	-99.4977
680	0.0288473	-109.057
690	0.0288473	-94.4417
700	0.0288473	-89.4571
710	0.0288473	-99.2805
720	0.0288473	-89.9976
730	0.0288473	-129.459
740	0.0288473	-122.829
750	0.0288473	-95.0926
760	0.0288473	-101.743
770	0.0288473	-95.345
780	0.0288473	-118.103
790	0.0288473	-100.477
800	0.0288473	-100.012
810	0.0288473	-92.2964
820	0.0288473	-98.4959
830	0.0288473	-91.1687
840	0.0288473	-94.4888
850	0.0288473	-97.5063
860	0.0288473	-86.3118
870	0.0288473	-93.5851
880	0.0288473	-86.4307
890	0.0288473	-115.398
900	0.0288473	-109.87
910	0.0288473	-90.0975
920	0.0288473	-124.769
930	0.0288473	-110.68
940	0.0288473	-101.321
950	0.0288473	-92.1238
960	0.0288473	-91.0933
970	0.0288473	-114.973
980	0.0288473	-97.1596
990	0.0288473	-88.6294
1000	0.0288473	-91.5703
