state	power	likelihood
260	0.606278	-80.7149
270	0.606278	-79.6689
280	0.606278	-84.7733
290	0.606278	-86.4585
300	0.606278	-86.4433
310	0.606278	-78.0099
320	0.606278	-80.742
330	0.606278	-88.0004
340	0.606278	-80.5387
350	0.606278	-79.174
360	0.606278	-80.7067
370	0.606278	-79.1275
380	0.606278	-78.2216
390	0.606278	-86.366
400	0.606278	-79.8151
410	0.606278	-80.7774
420	0.606278	-85.6847
430	0.606278	-83.7699
440	0.606278	-89.7741
450	0.606278	-85.327
460	0.606278	-88.5735
470	0.606278	-84.6783
480	0.606278	-76.487
490	0.606278	-95.7404
500	0.606278	-89.5861
510	0.606278	-86.3431
520	0.606278	-88.0143
530	0.606278	-82.5877
540	0.606278	-79.1731
550	0.606278	-83.884
560	0.606278	-79.35
570	0.606278	-86.8885
580	0.606278	-87.9814
590	0.606278	-86.1346
600	0.606278	-80.6635
610	0.606278	-84.1091
620	0.606278	-79.7018
630	0.606278	-84.4245
640	0.606278	-85.8172
650	0.606278	-84.216
660	0.606278	-85.3951
670	0.606278	-77.163
680	0.606278	-86.5155
690	0.606278	-78.125
700	0.606278	-81.8676
710	0.606278	-78.0763
720	0.606278	-79.5568
730	0.606278	-85.759
740	0.606278	-87.938
750	0.606278	-83.2335
760	0.606278	-83.5604
770	0.606278	-82.5615
780	0.606278	-85.3349
790	0.606278	-82.8728
800	0.606278	-80.4109
810	0.606278	-86.8148
820	0.606278	-81.0152
830	0.606278	-77.1227
840	0.606278	-83.3145
850	0.606278	-82.1665
860	0.606278	-86.9444
870	0.606278	-85.7517
880	0.606278	-83.3624
890	0.606278	-85.0775
900	0.606278	-88.2697
910	0.606278	-79.3529
920	0.606278	-83.3437
930	0.606278	-88.153
940	0.606278	-77.7125
950	0.606278	-88.7014
960	0.606278	-85.58
970	0.606278	-81.3306
980	0.606278	-83.9757
990	0.606278	-81.1236
1000	0.606278	-87.1164
