state	power	likelihood
260	0.0338102	-91.4611
270	0.0338102	-85.1975
280	0.0338102	-97.6488
290	0.0338102	-109.153
300	0.0338102	-94.8773
310	0.0338102	-141.51
320	0.0338102	-90.2713
330	0.0338102	-112.6
340	0.0338102	-105.346
350	0.0338102	-93.1557
360	0.0338102	-107.419
370	0.0338102	-95.3672
380	0.0338102	-85.4234
390	0.0338102	-92.016
400	0.0338102	-98.6782
410	0.0338102	-82.7249
420	0.0338102	-89.012
430	0.0338102	-103.943
440	0.0338102	-101.185
450	0.0338102	-97.5443
460	0.0338102	-90.6219
470	0.0338102	-114.487
480	0.0338102	-100.452
490	0.0338102	-90.6059
500	0.0338102	-86.9503
510	0.0338102	-97.1742
520	0.0338102	-95.7648
530	0.0338102	-115.112
540	0.0338102	-95.7606
550	0.0338102	-87.6366
560	0.0338102	-99.6856
570	0.0338102	-94.0908
580	0.0338102	-103.431
590	0.0338102	-97.2547
600	0.0338102	-93.3482
610	0.0338102	-86.2297
620	0.0338102	-108.655
630	0.0338102	-90.7482
640	0.0338102	-85.6583
650	0.0338102	-116.153
660	0.0338102	-97.3882
670	0.0338102	-89.3036
680	0.0338102	-93.4693
690	0.0338102	-93.8557
700	0.0338102	-93.2916
710	0.0338102	-93.8209
720	0.0338102	-92.214
730	0.0338102	-90.3087
740	0.0338102	-99.7987
750	0.0338102	-89.0042
760	0.0338102	-103.832
770	0.0338102	-87.0153
780	0.0338102	-121.043
790	0.0338102	-99.1733
800	0.0338102	-97.73
810	0.0338102	-100.592
820	0.0338102	-99.735
830	0.0338102	-107.561
840	0.0338102	-101.878
850	0.0338102	-90.6745
860	0.0338102	-94.4291
870	0.0338102	-94.4474
880	0.0338102	-92.9605
890	0.0338102	-91.256
900	0.0338102	-98.7253
910	0.0338102	-104.341
920	0.0338102	-112.103
930	0.0338102	-109.294
940	0.0338102	-93.5234
950	0.0338102	-98.2554
960	0.0338102	-96.0281
970	0.0338102	-104.682
980	0.0338102	-93.2955
990	0.0338102	-92.7541
1000	0.0338102	-99.6205
