Iteration	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
1434	-69.38968	-77.51852	8.128847	0.00831892	0.0104203	0.009310507	0.1669567	0.04171	0.102698	0.06544864	0.667948	0.143525	0.354451	0.333675	0.168349	0.007500854	0.01396518
1435	-68.02158	-76.15566	8.134078	0.011889	0.0158646	0.01373372	0.2138493	0.04171	0.102698	0.06544864	0.667948	0.128905	0.435957	0.283937	0.1512	0.002443056	0.01396518
1436	-70.04976	-77.28328	7.233519	0.011889	0.0158646	0.01373372	0.2138493	0.0503847	0.0850164	0.06544864	0.3878165	0.151636	0.512832	0.215313	0.120219	0.01041177	0.01627271
1437	-70.39519	-77.17867	6.783477	0.0104584	0.0180348	0.01373372	0.4039365	0.052172	0.082104	0.06544864	0.3361364	0.276919	0.437099	0.183516	0.102466	0.01201139	0.01627271
1438	-69.62567	-78.7747	9.149028	0.00761362	0.0247734	0.01373372	0.8746105	0.0357823	0.0611305	0.04676952	0.3970103	0.0810051	0.127861	0.76116	0.0299735	0.006291871	0.01627271
1439	-70.08155	-75.67374	5.592194	0.00761362	0.0247734	0.01373372	0.8746105	0.0795141	0.0951976	0.08700317	0.1334499	0.0891517	0.040151	0.837709	0.0329879	0.01039985	0.001813495
1440	-69.26745	-75.94753	6.680072	0.00960022	0.019647	0.01373372	0.5308729	0.0781502	0.096859	0.08700317	0.159101	0.363989	0.100239	0.473092	0.0626802	0.003922983	0.004214297
1441	-68.29786	-80.80847	12.51061	0.0116961	0.0161263	0.01373372	0.2380978	0.0355041	0.0440036	0.03952603	0.159101	0.458737	0.126332	0.335935	0.0789961	0.003922983	0.0119122
1442	-71.12698	-87.14556	16.01858	0.0116961	0.0161263	0.01373372	0.2380978	0.0119965	0.0148684	0.01335549	0.159101	0.418952	0.241674	0.306801	0.032572	0.003922983	0.0119122
1443	-69.9272	-85.03812	15.11092	0.0116961	0.0161263	0.01373372	0.2380978	0.0179259	0.0222385	0.01996609	0.1598101	0.439744	0.20404	0.322027	0.0341885	0.004074824	0.0119122
1444	-68.34809	-84.06469	15.7166	0.00803466	0.0110779	0.009434364	0.2380978	0.0254876	0.0294192	0.02738294	0.1063419	0.233633	0.108405	0.456331	0.201631	0.003923588	0.005106444
1445	-68.89984	-83.32839	14.42855	0.00899911	0.0212275	0.0138213	0.636162	0.025263	0.0296808	0.02738294	0.1194663	0.0983269	0.624764	0.192051	0.0848582	0.003923588	0.005106444
1446	-67.97829	-77.28228	9.303993	0.00564904	0.0133252	0.008676088	0.636162	0.0672596	0.0769105	0.07192334	0.09939585	0.157475	0.179013	0.527608	0.135904	0.003014102	0.005106444
1447	-67.93242	-77.938	10.00559	0.00604419	0.0103211	0.007898284	0.3966671	0.0634487	0.0815299	0.07192334	0.1858718	0.176057	0.200136	0.471865	0.151941	0.003014102	0.00259355
1448	-68.25782	-77.12414	8.866315	0.0111571	0.0216296	0.01553455	0.4907326	0.064576	0.0801066	0.07192334	0.1597612	0.212401	0.0350178	0.569274	0.183307	0.003014102	0.00259355
1449	-68.68248	-77.02342	8.340934	0.0111571	0.0216296	0.01553455	0.4907326	0.0704135	0.0793738	0.07475953	0.0887952	0.412177	0.0679539	0.164152	0.355717	0.005486814	0.002105447
1450	-70.54227	-76.80957	6.267306	0.0106653	0.022627	0.01553455	0.5575708	0.070934	0.0787914	0.07475953	0.07787673	0.0931	0.0968825	0.234034	0.575984	0.02024652	0.002105447
1451	-69.68941	-76.77476	7.085358	0.0106653	0.022627	0.01553455	0.5575708	0.0709736	0.0787474	0.07475953	0.07704865	0.0931	0.0968825	0.234034	0.575984	0.01415411	0.002105447
1452	-70.15517	-76.86954	6.714363	0.0118756	0.0251947	0.01729746	0.5575708	0.0672854	0.0830638	0.07475953	0.1561665	0.0931	0.0968825	0.234034	0.575984	0.01415411	0.002105447
1453	-70.32952	-77.13771	6.808195	0.0111838	0.0322071	0.0189789	0.7840861	0.0702234	0.0795887	0.07475953	0.09280354	0.0568508	0.0591605	0.532269	0.35172	0.00970055	0.002105447
1454	-69.55561	-76.28391	6.728301	0.0047107	0.0220982	0.01020284	1.145799	0.0702234	0.0795887	0.07475953	0.09280354	0.0694046	0.0722244	0.649805	0.208566	0.009970038	0.006614119
1455	-69.13076	-76.8568	7.726035	0.00566014	0.0183914	0.01020284	0.8735751	0.067545	0.0747598	0.07106088	0.07523208	0.144064	0.149917	0.513761	0.192258	0.009905819	0.006614119
1456	-69.55301	-80.57279	11.01978	0.00566014	0.0183914	0.01020284	0.8735751	0.0366096	0.040975	0.03873083	0.08350994	0.0794407	0.115437	0.452583	0.352539	0.009905819	0.01426667
1457	-68.92736	-80.64727	11.71991	0.007792	0.0227253	0.01330699	0.7934762	0.037351	0.0401616	0.03873083	0.05378398	0.0383591	0.578717	0.215319	0.167604	0.009905819	0.007334212
1458	-69.62416	-79.88858	10.26441	0.00293399	0.019554	0.007574378	1.406114	0.0429582	0.0461908	0.04454516	0.05378398	0.0440865	0.665126	0.102145	0.188642	0.01336678	0.006869178
1459	-69.84916	-78.68934	8.840176	0.00507959	0.0338537	0.01311346	1.406114	0.0434121	0.0457078	0.04454516	0.03819989	0.124344	0.609282	0.0935694	0.172804	0.01063464	0.01488541
1460	-68.92942	-78.54856	9.619138	0.0140618	0.018326	0.01605293	0.1963401	0.0581388	0.0603038	0.0592114	0.02710297	0.0535065	0.658571	0.101139	0.186784	0.002723252	0.01488541
1461	-69.25558	-78.37687	9.121296	0.0115806	0.0222525	0.01605293	0.4841608	0.0579582	0.0604917	0.0592114	0.03171702	0.123311	0.643391	0.0819508	0.151347	0.002723252	0.01488541
1462	-69.64945	-78.15375	8.504299	0.00946536	0.018188	0.01312082	0.4841608	0.057242	0.0612485	0.0592114	0.05014987	0.132478	0.69122	0.0880429	0.0882592	0.002723252	0.0221864
1463	-68.57383	-77.99343	9.419601	0.00367832	0.0468029	0.01312082	1.885491	0.0487158	0.0525548	0.05059893	0.05623015	0.0984153	0.647972	0.188047	0.065566	0.002723252	0.006095685
1464	-69.44613	-77.38883	7.942701	0.0111993	0.015372	0.01312082	0.2347664	0.064491	0.0707951	0.06756959	0.06913703	0.240074	0.141264	0.45872	0.159941	0.002723252	0.02094418
1465	-69.37606	-79.1665	9.790436	0.00944872	0.01822	0.01312082	0.4867691	0.0486183	0.0533708	0.05093916	0.06913703	0.191026	0.474242	0.065931	0.268801	0.002368459	0.02094418
1466	-68.74499	-79.1584	10.41341	0.00761806	0.01469	0.01057871	0.4867691	0.047491	0.0536131	0.05045927	0.0898857	0.347477	0.0604048	0.141775	0.450344	0.0004793478	0.02094418
1467	-66.90175	-78.98537	12.08361	0.0061976	0.010837	0.008195342	0.4142452	0.0403005	0.0631788	0.05045927	0.333293	0.356332	0.0364591	0.145388	0.461821	0.0004793478	0.008697032
1468	-68.2649	-82.36945	14.10454	0.0061976	0.010837	0.008195342	0.4142452	0.026786	0.0399738	0.03272215	0.2967764	0.43366	0.0443711	0.176938	0.34503	0.003603476	0.008697032
1469	-69.12916	-79.64944	10.52027	0.00144577	0.0464554	0.008195342	2.572205	0.026786	0.0399738	0.03272215	0.2967764	0.305085	0.0312156	0.124478	0.539221	0.002936179	0.008697032
1470	-68.7352	-78.00809	9.272887	0.00110658	0.0355566	0.006272646	2.572205	0.0336038	0.0551611	0.04305374	0.3674033	0.543844	0.0556449	0.221895	0.178617	0.002936179	0.008697032
1471	-69.16374	-78.84848	9.684743	0.00071265	0.0228989	0.004039661	2.572205	0.035136	0.0527556	0.04305374	0.3012965	0.543844	0.0556449	0.221895	0.178617	0.002936179	0.008697032
1472	-73.97615	-78.1049	4.128749	0.00243069	0.00861173	0.004575196	0.9377098	0.0595876	0.0972232	0.07611374	0.3629127	0.325819	0.123138	0.305293	0.24575	0.009292463	0.03017091
1473	-70.07782	-79.12976	9.051943	0.00159976	0.0130847	0.004575196	1.557915	0.0239285	0.0546066	0.03614767	0.6116371	0.295135	0.111541	0.370717	0.222606	0.001494198	0.03017091
1474	-69.12152	-77.47297	8.351453	0.00159976	0.0130847	0.004575196	1.557915	0.0181294	0.0720736	0.03614767	1.023108	0.295135	0.111541	0.370717	0.222606	0.001494198	0.03017091
1475	-67.23111	-76.07379	8.842682	0.00159976	0.0130847	0.004575196	1.557915	0.00908251	0.0983847	0.02989281	1.766175	0.238033	0.120578	0.400749	0.24064	0.001494198	0.02332377
1476	-69.13627	-76.5654	7.429131	0.00243427	0.0199104	0.006961834	1.557915	0.0092532	0.100234	0.03045457	1.766175	0.0344714	0.224941	0.291667	0.44892	0.01636133	0.01605377
1477	-67.51995	-77.11239	9.592438	0.0039549	0.0208334	0.009077103	1.231746	0.00638184	0.110128	0.0265108	2.111367	0.0344714	0.224941	0.291667	0.44892	0.01636133	0.001501729
1478	-68.66881	-78.05417	9.385361	0.0122579	0.023087	0.01682256	0.4693189	0.00607626	0.115667	0.0265108	2.184114	0.0420609	0.0542967	0.355884	0.547759	0.01636133	0.004060379
1479	-67.70872	-76.16899	8.460276	0.0122579	0.023087	0.01682256	0.4693189	0.00456035	0.154116	0.0265108	2.609606	0.0497277	0.155254	0.147414	0.647604	0.008349814	0.01356937
1480	-65.0578	-75.65743	10.59963	0.0058323	0.0178033	0.01018991	0.8272721	0.0032755	0.110695	0.01904156	2.609606	0.033276	0.434727	0.0986438	0.433353	0.0002555355	0.01525911
1481	-65.24293	-75.31433	10.07141	0.00522187	0.0198845	0.01018991	0.9911815	0.00294842	0.122975	0.01904156	2.765581	0.0293142	0.382969	0.205958	0.381758	0.0001335722	0.01525911
1482	-66.55856	-78.27922	11.72067	0.0056316	0.0158075	0.00943512	0.7650895	0.00528611	0.0685913	0.01904156	1.900016	0.0270355	0.430933	0.189949	0.352083	0.002448916	0.01525911
1483	-65.50725	-75.32194	9.814689	0.00591019	0.0165895	0.009901857	0.7650895	0.00254651	0.142384	0.01904156	2.982848	0.0174144	0.357105	0.333716	0.291764	0.002448916	0.01525911
1484	-63.65646	-76.40317	12.7467	0.00512993	0.0143993	0.008594618	0.7650895	0.00169731	0.094902	0.01269166	2.982848	0.0672955	0.151317	0.436361	0.345026	0.002448916	0.001042534
1485	-64.72377	-77.76843	13.04465	0.00353582	0.0099248	0.00592388	0.7650895	0.00385577	0.103881	0.02001356	2.441609	0.254211	0.330906	0.247607	0.167276	0.002448916	0.001042534
1486	-70.63759	-77.28506	6.647472	0.00353582	0.0099248	0.00592388	0.7650895	0.00668272	0.180045	0.03468702	2.441609	0.271919	0.353957	0.264856	0.109268	0.002777604	0.03376534
1487	-64.97079	-76.74313	11.77234	0.00673271	0.0188982	0.0112799	0.7650895	0.0121404	0.0991066	0.03468702	1.556481	0.250598	0.326203	0.322499	0.1007	0.002777604	0.001417707
1488	-69.95563	-78.29535	8.339719	0.00266856	0.0476797	0.0112799	2.137146	0.00994286	0.12101	0.03468702	1.852528	0.250598	0.326203	0.322499	0.1007	0.007200384	0.001417707
1489	-66.87356	-77.23635	10.36279	0.0176609	0.0204927	0.01902417	0.1102439	0.00994286	0.12101	0.03468702	1.852528	0.20598	0.268124	0.265079	0.260817	0.00735554	0.004168126
1490	-67.9967	-76.98488	8.98818	0.0110421	0.0255028	0.01678106	0.6205261	0.00994286	0.12101	0.03468702	1.852528	0.250724	0.326368	0.322662	0.100247	0.00735554	0.01018543
1491	-69.30396	-78.90815	9.604187	0.0118981	0.0236679	0.01678106	0.5098228	0.00464542	0.0949602	0.0210031	2.236932	0.227082	0.446416	0.235708	0.0907943	0.01296774	0.01018543
1492	-69.41567	-78.40924	8.99357	0.00595628	0.0472785	0.01678106	1.535685	0.00307507	0.131908	0.02014019	2.786389	0.199135	0.391475	0.206699	0.202692	0.005381455	0.003182756
1493	-69.42825	-78.98323	9.554983	0.00595628	0.0472785	0.01678106	1.535685	0.00119558	0.0917635	0.01047427	3.217681	0.426205	0.240928	0.168063	0.164804	0.005381455	0.003182756
1494	-68.02388	-78.3312	10.30731	0.00875693	0.0321578	0.01678106	0.9642921	0.00161892	0.0990973	0.01266613	3.049967	0.445085	0.207303	0.175508	0.172105	0.002699758	0.007446978
1495	-66.5862	-80.10722	13.52102	0.0096069	0.0118495	0.01066945	0.1555291	0.00112476	0.0688486	0.008799887	3.049967	0.435396	0.20279	0.171687	0.190128	0.006070479	0.0003505051
1496	-65.75981	-76.42668	10.66687	0.00575495	0.0186458	0.01035885	0.8714459	0.000616069	0.136788	0.009179915	4.005123	0.299709	0.318401	0.269566	0.112325	0.006070479	0.0003505051
1497	-63.978	-75.47435	11.49635	0.00465739	0.0150898	0.008383251	0.8714459	0.000616069	0.136788	0.009179915	4.005123	0.132503	0.198984	0.471885	0.196629	0.001977575	0.0002308973
1498	-64.07286	-75.57636	11.5035	0.00465739	0.0150898	0.008383251	0.8714459	0.000612487	0.135993	0.009126545	4.005123	0.214476	0.180181	0.427295	0.178048	0.001977575	0.0002308973
1499	-63.54851	-76.25467	12.70616	0.00465739	0.0150898	0.008383251	0.8714459	0.000903901	0.0921492	0.009126545	3.428106	0.122689	0.14222	0.680827	0.0542642	0.0005315181	3.313997e-05
1500	-63.57624	-76.30031	12.72407	0.00465739	0.0150898	0.008383251	0.8714459	0.000903901	0.0921492	0.009126545	3.428106	0.182761	0.132482	0.634209	0.0505486	0.0003403769	9.066709e-05
1501	-65.13832	-77.01344	11.87513	0.00465739	0.0150898	0.008383251	0.8714459	0.00104906	0.106947	0.01059217	3.428106	0.442787	0.193627	0.289708	0.0738786	0.004943445	0.000355321
1502	-65.9188	-78.54649	12.62769	0.0040781	0.0132129	0.007340548	0.8714459	0.00134415	0.0834683	0.01059217	3.060613	0.486654	0.236822	0.186164	0.0903596	0.004943445	0.0004509759
1503	-63.88727	-75.7418	11.85454	0.0048989	0.0158723	0.008817968	0.8714459	0.00101022	0.111059	0.01059217	3.484033	0.260874	0.158898	0.528513	0.0517147	0.0009053578	0.00340201
1504	-66.54399	-75.70626	9.162271	0.00634708	0.0205643	0.01142468	0.8714459	0.00101022	0.111059	0.01059217	3.484033	0.393041	0.239401	0.289643	0.0779148	0.0001225283	0.02166326
1505	-63.36395	-75.46888	12.10493	0.0119023	0.0151798	0.0134415	0.1803087	0.000831165	0.134984	0.01059217	3.773284	0.036896	0.379874	0.459597	0.123633	0.0007984639	0.002121476
1506	-63.07518	-74.83906	11.76388	0.0101452	0.0178088	0.0134415	0.4171194	0.000831165	0.134984	0.01059217	3.773284	0.05321	0.105678	0.662814	0.178299	0.0003352159	0.002121476
1507	-64.56101	-75.13567	10.57466	0.00421205	0.0247029	0.01020049	1.311342	0.000890483	0.144617	0.0113481	3.773284	0.058233	0.108416	0.725383	0.107969	0.0003352159	0.002121476
1508	-64.75246	-75.70122	10.94876	0.00703093	0.0147989	0.01020049	0.5517014	0.000890483	0.144617	0.0113481	3.773284	0.058233	0.108416	0.725383	0.107969	0.004196079	0.005117484
1509	-66.44831	-77.12798	10.67966	0.00703093	0.0147989	0.01020049	0.5517014	0.00144267	0.0892645	0.0113481	3.057945	0.0278794	0.429922	0.306674	0.235524	0.004196079	0.01621017
1510	-66.66901	-77.66252	10.99352	0.00703093	0.0147989	0.01020049	0.5517014	0.00211825	0.131065	0.0166622	3.057945	0.0285119	0.61517	0.313632	0.0426867	0.0101866	0.002564096
1511	-66.52668	-76.76431	10.23762	0.00774595	0.0163039	0.01123785	0.5517014	0.00353487	0.149229	0.0229675	2.774547	0.050729	0.315302	0.558019	0.0759491	0.009887812	0.004758697
1512	-71.67034	-75.12672	3.456374	0.00494306	0.0255488	0.01123785	1.217666	0.00353487	0.149229	0.0229675	2.774547	0.0674397	0.0897551	0.741838	0.100968	0.006884219	0.04989446
1513	-66.29233	-75.65008	9.357752	0.00563641	0.022406	0.01123785	1.023055	0.00978249	0.120023	0.03426543	1.858506	0.0674397	0.0897551	0.741838	0.100968	0.006884219	0.008676218
1514	-66.84824	-76.53852	9.690285	0.00521401	0.0185075	0.009823344	0.9390977	0.00978249	0.120023	0.03426543	1.858506	0.324331	0.43165	0.120325	0.123694	0.006884219	0.008676218
1515	-66.64463	-76.84533	10.2007	0.0068017	0.0241431	0.0128146	0.9390977	0.00862217	0.0989731	0.02921238	1.809154	0.438036	0.104171	0.290734	0.167059	0.005764954	0.008676218
1516	-66.71784	-79.56141	12.84356	0.00214774	0.0118789	0.005051025	1.267884	0.00834896	0.0658042	0.02343921	1.530451	0.434328	0.0632369	0.401023	0.101413	0.006370524	0.001254725
1517	-66.94629	-77.15128	10.20499	0.00210588	0.0116474	0.004952569	1.267884	0.00348385	0.157698	0.02343921	2.826242	0.387374	0.0564006	0.549412	0.00681318	0.006370524	0.004580615
1518	-66.68039	-78.24929	11.5689	0.00257749	0.0142558	0.006061706	1.267884	0.00278933	0.0644878	0.01341186	2.328184	0.617315	0.0898793	0.281948	0.0108574	0.0007663736	0.01525336
1519	-66.59777	-75.59685	8.999079	0.00257749	0.0142558	0.006061706	1.267884	0.00470676	0.108817	0.02263133	2.328184	0.0503008	0.295291	0.618737	0.0356711	0.0007663736	0.02520555
1520	-69.54872	-77.45509	7.90637	0.00257749	0.0142558	0.006061706	1.267884	0.0060212	0.0850623	0.02263133	1.963037	0.264363	0.0110733	0.474367	0.250196	0.01355585	0.02520555
1521	-67.25132	-77.9892	10.73788	0.00241714	0.013369	0.005684604	1.267884	0.00639612	0.0903588	0.02404051	1.963037	0.0179592	0.0147823	0.633258	0.334	0.01355585	0.00304949
1522	-65.3453	-77.67243	12.32713	0.00241714	0.013369	0.005684604	1.267884	0.00621929	0.0716024	0.02110251	1.81135	0.12889	0.119051	0.315642	0.436417	0.0008406439	0.00877293
1523	-65.38078	-77.08802	11.70725	0.00411681	0.00922381	0.006162198	0.5980139	0.0107344	0.123585	0.03642257	1.81135	0.164373	0.151826	0.12724	0.556561	0.001922848	0.005025257
1524	-65.09371	-77.49799	12.40429	0.00605773	0.00900653	0.007386415	0.2940113	0.0107344	0.123585	0.03642257	1.81135	0.246119	0.227331	0.190519	0.33603	0.001922848	0.002461881
1525	-71.49354	-77.49643	6.002894	0.00347848	0.0412385	0.01197696	1.833071	0.0201693	0.183888	0.06090067	1.638401	0.578253	0.283623	0.049977	0.0881474	0.003260341	0.002461881
1526	-65.36772	-77.19753	11.82981	0.0081246	0.0176559	0.01197696	0.5753795	0.015732	0.101137	0.03988852	1.379398	0.671364	0.16827	0.0580245	0.102341	6.459561e-05	0.002461881
1527	-66.4733	-77.99423	11.52093	0.00655533	0.0142457	0.009663592	0.5753795	0.0265759	0.0782046	0.04558899	0.8001054	0.81401	0.107458	0.0370546	0.0414778	6.459561e-05	0.008736435
1528	-66.92772	-82.92119	15.99347	0.00850187	0.0109841	0.009663592	0.1898901	0.0179926	0.0385555	0.02633844	0.5649747	0.24548	0.350282	0.120788	0.28345	3.73692e-05	0.002529834
1529	-65.71544	-76.43067	10.71523	0.00711393	0.0138362	0.009921189	0.49314	0.0421065	0.0902282	0.06163759	0.5649747	0.0657373	0.248873	0.0323458	0.653044	6.481615e-06	0.002529834
1530	-66.24882	-75.81637	9.567551	0.00242941	0.015593	0.006154815	1.378208	0.0397432	0.0955934	0.06163759	0.6506132	0.0249603	0.0944966	0.0122816	0.868261	6.481615e-06	0.002529834
1531	-67.06223	-79.1315	12.06927	0.00335902	0.0140876	0.006878983	1.062761	0.0270453	0.0551394	0.03861684	0.5280677	0.0234003	0.0512113	0.111393	0.813996	6.149831e-05	0.01167054
1532	-71.34831	-76.71665	5.368337	0.00695409	0.0374605	0.01614014	1.248319	0.0286875	0.159135	0.0675663	1.270066	0.0107768	0.563042	0.0513011	0.37488	6.149831e-05	0.01167054
1533	-65.61436	-77.05723	11.44288	0.00655371	0.0128219	0.00916686	0.4975065	0.0279186	0.0809371	0.04753576	0.7890268	0.00529608	0.276697	0.533779	0.184228	0.0003826426	0.008680344
1534	-66.74241	-80.6603	13.91789	0.00794451	0.0155429	0.0111122	0.4975065	0.0169195	0.0455032	0.02774692	0.7333825	0.00581165	0.303633	0.585743	0.104812	0.0004684921	0.008680344
1535	-67.5292	-80.9981	13.46891	0.00616339	0.0120583	0.008620908	0.4975065	0.01542	0.049928	0.02774692	0.8709669	0.018605	0.498373	0.326491	0.156531	0.004561946	0.008680344
1536	-67.30695	-76.71438	9.407438	0.00648951	0.0200246	0.01139956	0.8352797	0.0283305	0.0917307	0.05097822	0.8709669	0.018605	0.498373	0.326491	0.156531	0.004561946	0.008680344
1537	-66.30005	-76.38276	10.08271	0.00397457	0.0110021	0.006612768	0.7547732	0.021731	0.119589	0.05097822	1.264154	0.019139	0.483974	0.335863	0.161024	0.0003397987	0.008680344
1538	-66.16356	-77.15091	10.98736	0.0048188	0.00907461	0.006612768	0.4692103	0.0234671	0.129142	0.05505086	1.264154	0.013858	0.411247	0.442784	0.132111	0.0009706903	0.0008546597
1539	-67.10986	-79.16319	12.05332	0.00631953	0.00691961	0.006612768	0.0672464	0.0296783	0.102115	0.05505086	0.9160154	0.0180702	0.536248	0.273415	0.172267	0.0009706903	0.002428855
1540	-65.54429	-77.63636	12.09207	0.0150377	0.0186036	0.01672586	0.1577473	0.023255	0.0800143	0.04313621	0.9160154	0.0102364	0.449801	0.154884	0.385079	0.001333775	0.002428855
1541	-68.17654	-77.46272	9.286188	0.013301	0.0210327	0.01672586	0.3396945	0.023255	0.0800143	0.04313621	0.9160154	0.0097317	0.109886	0.514289	0.366093	0.002786515	0.01959805
1542	-69.03883	-75.9139	6.875065	0.0139799	0.0221063	0.01757969	0.3396945	0.032492	0.111796	0.06027011	0.9160154	0.220709	0.121159	0.56705	0.0910823	0.002786515	0.01959805
1543	-67.26395	-76.44644	9.182496	0.00507808	0.0124418	0.007948612	0.6643004	0.0219091	0.0969795	0.04609486	1.102757	0.225047	0.103883	0.578197	0.0928728	0.002884353	0.01959805
1544	-65.3788	-75.96721	10.58841	0.00375969	0.0168047	0.007948612	1.109966	0.0219091	0.0969795	0.04609486	1.102757	0.0738992	0.0444847	0.298641	0.582975	0.003343111	0.002990582
1545	-70.95775	-76.30757	5.349825	0.00141542	0.0446372	0.007948612	2.558335	0.0251539	0.111342	0.05292162	1.102757	0.145899	0.0878262	0.589608	0.176667	0.01433142	0.005862029
1546	-70.76211	-75.12194	4.359832	0.00100202	0.0316001	0.005627071	2.558335	0.0223505	0.125308	0.05292162	1.277952	0.23347	0.140541	0.343284	0.282705	0.01433142	0.01334417
1547	-68.88955	-75.39979	6.510242	0.00100202	0.0316001	0.005627071	2.558335	0.00454376	0.180752	0.02865824	2.730488	0.239913	0.144419	0.352756	0.262912	0.004104212	0.01334417
1548	-67.92405	-75.81844	7.89439	0.000780646	0.0195788	0.003909494	2.388533	0.00352079	0.140058	0.02220621	2.730488	0.0907796	0.67626	0.133478	0.0994823	0.004104212	0.01334417
1549	-67.60204	-76.34854	8.746503	0.00118667	0.0297619	0.005942845	2.388533	0.00324217	0.152094	0.02220621	2.852718	0.0792149	0.590109	0.116474	0.214202	0.004104212	0.003401425
1550	-69.3888	-76.63787	7.249068	0.00100901	0.035183	0.005958195	2.6328	0.00760967	0.12158	0.03041688	2.054262	0.102378	0.498028	0.0607859	0.338808	0.01120429	0.006285097
1551	-70.03302	-76.65603	6.623011	0.00119175	0.0415548	0.007037246	2.6328	0.00760967	0.12158	0.03041688	2.054262	0.21843	0.39062	0.12969	0.26126	0.01479581	0.006285097
1552	-69.84765	-76.62475	6.777104	0.00284797	0.036711	0.01022505	1.895114	0.00888387	0.171306	0.039011	2.193667	0.104018	0.633975	0.0617596	0.200248	0.009462757	0.006285097
1553	-65.68908	-78.23724	12.54816	0.00679274	0.0153917	0.01022505	0.6063639	0.00400009	0.0812506	0.01802803	2.232222	0.104018	0.633975	0.0617596	0.200248	0.003269886	0.006285097
1554	-67.43766	-76.31094	8.873281	0.00248544	0.0420658	0.01022505	2.096982	0.0025491	0.1275	0.01802803	2.900248	0.571001	0.261595	0.061115	0.106289	0.003269886	0.006285097
1555	-69.71197	-76.06681	6.35484	0.000706002	0.0178413	0.003549082	2.394144	0.00107194	0.10637	0.01067811	3.408099	0.799619	0.122785	0.0277077	0.0498888	0.01148349	0.02066169
1556	-70.04298	-75.02126	4.978288	0.00107263	0.0271064	0.005392148	2.394144	0.000708146	0.161015	0.01067811	4.022745	0.565653	0.0914519	0.305737	0.0371579	0.01184154	0.0209238
1557	-69.96792	-79.9993	10.03138	0.00443649	0.00655366	0.005392148	0.2892259	0.000468435	0.10651	0.007063502	4.022745	0.565653	0.0914519	0.305737	0.0371579	0.0067476	0.01866815
1558	-67.81068	-79.70716	11.89648	0.00443649	0.00655366	0.005392148	0.2892259	0.000363433	0.137283	0.007063502	4.399032	0.318356	0.145181	0.478329	0.0581338	0.005035178	0.001687346
1559	-65.36775	-76.20927	10.84152	0.00991661	0.014649	0.01205273	0.2892259	0.000408001	0.154118	0.007929712	4.399032	0.123138	0.117189	0.733676	0.0259973	0.005035178	0.002030859
1560	-65.97038	-76.61556	10.64518	0.00991661	0.014649	0.01205273	0.2892259	0.000377466	0.166585	0.007929712	4.514364	0.207242	0.197229	0.551775	0.0437535	0.005035178	0.002030859
1561	-65.56333	-77.92133	12.35799	0.0059718	0.0096123	0.007576457	0.3528561	0.000949243	0.104563	0.009962715	3.485509	0.10966	0.221507	0.619694	0.0491392	0.005035178	0.003954782
1562	-69.56076	-78.65455	9.093798	0.0126592	0.0375835	0.0218123	0.806672	0.00114392	0.126007	0.01200593	3.485509	0.0634128	0.290067	0.498274	0.148246	0.005035178	0.006263965
1563	-67.25078	-77.69892	10.44814	0.0168603	0.0282187	0.0218123	0.3817859	0.00114392	0.126007	0.01200593	3.485509	0.0290277	0.461408	0.228089	0.281476	0.005035178	0.00155638
1564	-65.60296	-78.52915	12.92619	0.00769712	0.00847049	0.008074551	0.07097393	0.00114392	0.126007	0.01200593	3.485509	0.0314185	0.460272	0.227527	0.280782	0.005035178	0.0007546166
1565	-65.13485	-77.34674	12.2119	0.00609826	0.0106913	0.008074551	0.416186	0.00123391	0.13592	0.01295038	3.485509	0.0283668	0.415565	0.302558	0.25351	0.005035178	0.0007546166
1566	-64.41393	-78.23936	13.82543	0.00644689	0.0101132	0.008074551	0.3337626	0.0025041	0.0881694	0.01485882	2.640019	0.0259433	0.380062	0.276709	0.317285	0.003593901	3.492327e-05
1567	-66.8278	-79.34023	12.51243	0.00922548	0.0104397	0.009813843	0.0916609	0.00352315	0.105075	0.01924044	2.516952	0.211251	0.230627	0.519207	0.0389138	0.01190622	3.492327e-05
1568	-64.90183	-76.96628	12.06445	0.00610568	0.0157741	0.009813843	0.7036049	0.00289804	0.127739	0.01924044	2.806534	0.358042	0.458801	0.152189	0.0309684	0.003106693	0.0007267341
1569	-69.38876	-78.21107	8.822315	0.0131366	0.0339386	0.02111487	0.7036049	0.00289804	0.127739	0.01924044	2.806534	0.259565	0.332611	0.11033	0.297493	0.005191996	0.0115277
1570	-69.42435	-78.19227	8.76792	0.0131366	0.0339386	0.02111487	0.7036049	0.00295917	0.130434	0.01964625	2.806534	0.277042	0.355007	0.0504263	0.317524	0.005191996	0.0115277
1571	-66.77638	-75.21416	8.437777	0.00432144	0.0185269	0.008947789	1.079065	0.00295917	0.130434	0.01964625	2.806534	0.267519	0.377178	0.0486929	0.30661	0.001555485	0.02502575
1572	-66.93885	-75.7885	8.849648	0.00432144	0.0185269	0.008947789	1.079065	0.00295917	0.130434	0.01964625	2.806534	0.382653	0.10913	0.0696492	0.438568	0.008445685	0.01506287
