state	power	likelihood
260	0.10318	-88.2448
270	0.10318	-86.7781
280	0.10318	-86.774
290	0.10318	-95.9607
300	0.10318	-90.6463
310	0.10318	-89.6291
320	0.10318	-94.0532
330	0.10318	-89.8428
340	0.10318	-89.3979
350	0.10318	-87.2629
360	0.10318	-89.6768
370	0.10318	-86.8126
380	0.10318	-87.1869
390	0.10318	-92.9928
400	0.10318	-86.9548
410	0.10318	-87.0644
420	0.10318	-93.8033
430	0.10318	-86.9455
440	0.10318	-87.6195
450	0.10318	-103.785
460	0.10318	-98.342
470	0.10318	-97.5498
480	0.10318	-91.6578
490	0.10318	-96.2744
500	0.10318	-91.204
510	0.10318	-87.5968
520	0.10318	-87.947
530	0.10318	-88.7868
540	0.10318	-91.0124
550	0.10318	-94.7404
560	0.10318	-88.6855
570	0.10318	-87.2121
580	0.10318	-87.4131
590	0.10318	-94.0048
600	0.10318	-87.8492
610	0.10318	-93.6885
620	0.10318	-87.7252
630	0.10318	-87.5714
640	0.10318	-88.3799
650	0.10318	-92.8639
660	0.10318	-87.4883
670	0.10318	-93.5756
680	0.10318	-88.3808
690	0.10318	-93.1251
700	0.10318	-87.6605
710	0.10318	-89.5727
720	0.10318	-87.2309
730	0.10318	-88.7394
740	0.10318	-89.2783
750	0.10318	-99.3058
760	0.10318	-88.9001
770	0.10318	-87.2111
780	0.10318	-87.3984
790	0.10318	-91.2233
800	0.10318	-111.668
810	0.10318	-105.754
820	0.10318	-97.5276
830	0.10318	-91.2351
840	0.10318	-88.5122
850	0.10318	-87.101
860	0.10318	-95.8783
870	0.10318	-86.7865
880	0.10318	-87.0243
890	0.10318	-97.6603
900	0.10318	-91.0414
910	0.10318	-94.2825
920	0.10318	-86.8119
930	0.10318	-94.7251
940	0.10318	-95.0191
950	0.10318	-92.8972
960	0.10318	-89.7929
970	0.10318	-86.7821
980	0.10318	-86.945
990	0.10318	-86.8215
1000	0.10318	-87.4538
