state	power	likelihood
260	0.50712	-88.8344
270	0.50712	-87.1293
280	0.50712	-87.5245
290	0.50712	-91.9299
300	0.50712	-91.4509
310	0.50712	-91.2438
320	0.50712	-87.1558
330	0.50712	-87.2269
340	0.50712	-86.8247
350	0.50712	-87.6192
360	0.50712	-86.8924
370	0.50712	-87.2117
380	0.50712	-90.2912
390	0.50712	-87.5454
400	0.50712	-87.0212
410	0.50712	-86.7971
420	0.50712	-87.1491
430	0.50712	-86.8425
440	0.50712	-86.7904
450	0.50712	-87.3666
460	0.50712	-87.5575
470	0.50712	-91.9243
480	0.50712	-88.5281
490	0.50712	-88.3426
500	0.50712	-88.4612
510	0.50712	-88.3174
520	0.50712	-87.8233
530	0.50712	-86.8971
540	0.50712	-87.3607
550	0.50712	-92.9444
560	0.50712	-87.1304
570	0.50712	-86.8041
580	0.50712	-87.1433
590	0.50712	-87.0632
600	0.50712	-95.0623
610	0.50712	-92.6947
620	0.50712	-88.059
630	0.50712	-87.9791
640	0.50712	-86.8036
650	0.50712	-86.9411
660	0.50712	-88.5928
670	0.50712	-88.538
680	0.50712	-87.3406
690	0.50712	-87.8676
700	0.50712	-86.7855
710	0.50712	-88.1159
720	0.50712	-86.7885
730	0.50712	-88.5975
740	0.50712	-88.2262
750	0.50712	-87.3177
760	0.50712	-87.4684
770	0.50712	-87.21
780	0.50712	-87.9433
790	0.50712	-87.0015
800	0.50712	-87.1076
810	0.50712	-88.6797
820	0.50712	-87.4071
830	0.50712	-86.7774
840	0.50712	-87.6743
850	0.50712	-87.037
860	0.50712	-87.7509
870	0.50712	-86.9146
880	0.50712	-87.4779
890	0.50712	-87.0159
900	0.50712	-88.1092
910	0.50712	-87.2596
920	0.50712	-86.8947
930	0.50712	-88.7011
940	0.50712	-86.804
950	0.50712	-90.0099
960	0.50712	-86.8048
970	0.50712	-88.311
980	0.50712	-86.8076
990	0.50712	-86.9061
1000	0.50712	-87.0936
