state	power	likelihood
260	0.000541923	-133.155
270	0.000541923	-92.072
280	0.000541923	-93.0665
290	0.000541923	-101.221
300	0.000541923	-101.591
310	0.000541923	-108.033
320	0.000541923	-102.94
330	0.000541923	-90.5258
340	0.000541923	-86.8102
350	0.000541923	-87.1745
360	0.000541923	-104.961
370	0.000541923	-86.8497
380	0.000541923	-86.7861
390	0.000541923	-100.36
400	0.000541923	-112.82
410	0.000541923	-87.1948
420	0.000541923	-88.0913
430	0.000541923	-98.0996
440	0.000541923	-91.7744
450	0.000541923	-110.234
460	0.000541923	-100.34
470	0.000541923	-101.619
480	0.000541923	-143.079
490	0.000541923	-109.107
500	0.000541923	-141.498
510	0.000541923	-96.2717
520	0.000541923	-86.8589
530	0.000541923	-114.024
540	0.000541923	-94.2707
550	0.000541923	-86.8192
560	0.000541923	-126.043
570	0.000541923	-90.0472
580	0.000541923	-105.502
590	0.000541923	-106.197
600	0.000541923	-92.2808
610	0.000541923	-98.1532
620	0.000541923	-134.083
630	0.000541923	-114.718
640	0.000541923	-103.846
650	0.000541923	-99.3583
660	0.000541923	-90.7449
670	0.000541923	-109.132
680	0.000541923	-99.0373
690	0.000541923	-132.254
700	0.000541923	-113.16
710	0.000541923	-91.1635
720	0.000541923	-105.504
730	0.000541923	-98.3813
740	0.000541923	-126.297
750	0.000541923	-127.395
760	0.000541923	-110.998
770	0.000541923	-88.1448
780	0.000541923	-88.4957
790	0.000541923	-106.537
800	0.000541923	-109.759
810	0.000541923	-101.736
820	0.000541923	-87.4218
830	0.000541923	-140.103
840	0.000541923	-156.65
850	0.000541923	-106.59
860	0.000541923	-100.011
870	0.000541923	-137.06
880	0.000541923	-94.591
890	0.000541923	-100.673
900	0.000541923	-99.3135
910	0.000541923	-108.546
920	0.000541923	-86.8068
930	0.000541923	-100.254
940	0.000541923	-146.36
950	0.000541923	-110.228
960	0.000541923	-87.5041
970	0.000541923	-90.6938
980	0.000541923	-216.343
990	0.000541923	-106.812
1000	0.000541923	-178.636
