state	power	likelihood
260	0.060927	-98.547
270	0.060927	-93.5628
280	0.060927	-85.6125
290	0.060927	-92.2315
300	0.060927	-93.3478
310	0.060927	-97.4767
320	0.060927	-98.1218
330	0.060927	-94.0312
340	0.060927	-84.4074
350	0.060927	-101.666
360	0.060927	-81.8558
370	0.060927	-104.112
380	0.060927	-102.243
390	0.060927	-88.2798
400	0.060927	-99.0181
410	0.060927	-90.3948
420	0.060927	-93.4769
430	0.060927	-90.4339
440	0.060927	-91.5108
450	0.060927	-97.7949
460	0.060927	-96.3985
470	0.060927	-121.36
480	0.060927	-92.6706
490	0.060927	-108.326
500	0.060927	-96.0849
510	0.060927	-104.886
520	0.060927	-102.185
530	0.060927	-98.5619
540	0.060927	-130.427
550	0.060927	-82.4822
560	0.060927	-96.0331
570	0.060927	-87.7416
580	0.060927	-121.748
590	0.060927	-109.658
600	0.060927	-113.557
610	0.060927	-100.083
620	0.060927	-95.2624
630	0.060927	-98.9258
640	0.060927	-92.1551
650	0.060927	-94.0659
660	0.060927	-89.7291
670	0.060927	-92.9833
680	0.060927	-92.3696
690	0.060927	-92.8696
700	0.060927	-89.9435
710	0.060927	-92.0937
720	0.060927	-90.5805
730	0.060927	-88.9175
740	0.060927	-88.0892
750	0.060927	-95.8088
760	0.060927	-97.8702
770	0.060927	-136.066
780	0.060927	-88.115
790	0.060927	-93.7272
800	0.060927	-100.309
810	0.060927	-102.603
820	0.060927	-91.0368
830	0.060927	-105.424
840	0.060927	-91.8921
850	0.060927	-86.5419
860	0.060927	-94.7375
870	0.060927	-105.344
880	0.060927	-105.966
890	0.060927	-87.8186
900	0.060927	-93.6499
910	0.060927	-95.5592
920	0.060927	-92.9689
930	0.060927	-98.3986
940	0.060927	-106.834
950	0.060927	-107.999
960	0.060927	-90.8416
970	0.060927	-90.9264
980	0.060927	-94.7251
990	0.060927	-93.8881
1000	0.060927	-97.697
