state	power	likelihood
260	0.0173415	-90.4625
270	0.0173415	-99.662
280	0.0173415	-99.1579
290	0.0173415	-95.7399
300	0.0173415	-102.39
310	0.0173415	-98.1875
320	0.0173415	-88.1033
330	0.0173415	-93.769
340	0.0173415	-108.322
350	0.0173415	-101.482
360	0.0173415	-109.421
370	0.0173415	-128.768
380	0.0173415	-104.402
390	0.0173415	-90.1183
400	0.0173415	-96.0894
410	0.0173415	-97.3839
420	0.0173415	-112.983
430	0.0173415	-111.008
440	0.0173415	-104.678
450	0.0173415	-125.036
460	0.0173415	-91.3098
470	0.0173415	-82.7054
480	0.0173415	-112.297
490	0.0173415	-85.4234
500	0.0173415	-127.74
510	0.0173415	-126.831
520	0.0173415	-93.0508
530	0.0173415	-89.5159
540	0.0173415	-124.61
550	0.0173415	-87.2516
560	0.0173415	-130.091
570	0.0173415	-91.0032
580	0.0173415	-86.8997
590	0.0173415	-96.4367
600	0.0173415	-99.8602
610	0.0173415	-97.8512
620	0.0173415	-110.892
630	0.0173415	-86.8946
640	0.0173415	-91.2064
650	0.0173415	-95.122
660	0.0173415	-132.174
670	0.0173415	-111.856
680	0.0173415	-103.214
690	0.0173415	-113.094
700	0.0173415	-96.5228
710	0.0173415	-106.472
720	0.0173415	-95.9121
730	0.0173415	-97.8506
740	0.0173415	-92.3612
750	0.0173415	-90.9706
760	0.0173415	-102.724
770	0.0173415	-90.1631
780	0.0173415	-117.645
790	0.0173415	-97.7648
800	0.0173415	-96.2243
810	0.0173415	-88.83
820	0.0173415	-104.461
830	0.0173415	-109.213
840	0.0173415	-95.2178
850	0.0173415	-104.831
860	0.0173415	-94.1761
870	0.0173415	-120.009
880	0.0173415	-108.256
890	0.0173415	-92.542
900	0.0173415	-120.316
910	0.0173415	-104.85
920	0.0173415	-85.9421
930	0.0173415	-89.1912
940	0.0173415	-110.03
950	0.0173415	-91.0521
960	0.0173415	-96.2461
970	0.0173415	-140.218
980	0.0173415	-106.412
990	0.0173415	-106.42
1000	0.0173415	-87.6482
