state	power	likelihood
260	0.554929	-88.8807
270	0.554929	-87.1456
280	0.554929	-87.5511
290	0.554929	-86.8168
300	0.554929	-86.8321
310	0.554929	-86.8219
320	0.554929	-87.9921
330	0.554929	-88.8901
340	0.554929	-87.2568
350	0.554929	-90.048
360	0.554929	-87.6065
370	0.554929	-87.026
380	0.554929	-86.8847
390	0.554929	-87.3908
400	0.554929	-90.531
410	0.554929	-87.3703
420	0.554929	-87.2249
430	0.554929	-86.835
440	0.554929	-92.6214
450	0.554929	-87.5798
460	0.554929	-89.5845
470	0.554929	-90.0399
480	0.554929	-90.239
490	0.554929	-87.5531
500	0.554929	-87.2875
510	0.554929	-86.9003
520	0.554929	-88.6017
530	0.554929	-89.4427
540	0.554929	-86.8703
550	0.554929	-91.3005
560	0.554929	-86.9734
570	0.554929	-86.8315
580	0.554929	-86.8602
590	0.554929	-88.7917
600	0.554929	-86.9294
610	0.554929	-87.7565
620	0.554929	-87.5039
630	0.554929	-87.1288
640	0.554929	-86.954
650	0.554929	-87.9554
660	0.554929	-87.1383
670	0.554929	-87.2059
680	0.554929	-87.7105
690	0.554929	-87.0205
700	0.554929	-88.0635
710	0.554929	-86.9451
720	0.554929	-87.9075
730	0.554929	-86.9785
740	0.554929	-86.7745
750	0.554929	-87.065
760	0.554929	-88.7372
770	0.554929	-87.52
780	0.554929	-86.8086
790	0.554929	-87.6269
800	0.554929	-88.8661
810	0.554929	-86.8114
820	0.554929	-86.7979
830	0.554929	-89.4211
840	0.554929	-88.1705
850	0.554929	-87.089
860	0.554929	-86.8954
870	0.554929	-87.432
880	0.554929	-87.2461
890	0.554929	-88.7384
900	0.554929	-87.5575
910	0.554929	-87.1802
920	0.554929	-86.7737
930	0.554929	-87.7562
940	0.554929	-86.9407
950	0.554929	-86.7889
960	0.554929	-87.3153
970	0.554929	-90.4474
980	0.554929	-87.9082
990	0.554929	-90.2229
1000	0.554929	-88.0453
