state	power	likelihood
260	0.0698724	-99.4453
270	0.0698724	-87.9469
280	0.0698724	-89.2974
290	0.0698724	-87.7688
300	0.0698724	-83.7862
310	0.0698724	-89.9279
320	0.0698724	-92.3317
330	0.0698724	-90.2603
340	0.0698724	-98.4879
350	0.0698724	-116.146
360	0.0698724	-86.0619
370	0.0698724	-102.918
380	0.0698724	-96.6641
390	0.0698724	-100.968
400	0.0698724	-89.2659
410	0.0698724	-102.14
420	0.0698724	-93.1824
430	0.0698724	-96.4253
440	0.0698724	-96.5678
450	0.0698724	-92.7807
460	0.0698724	-102.471
470	0.0698724	-99.0856
480	0.0698724	-91.2187
490	0.0698724	-96.2372
500	0.0698724	-93.4461
510	0.0698724	-92.9815
520	0.0698724	-91.3189
530	0.0698724	-102.032
540	0.0698724	-96.2689
550	0.0698724	-89.1878
560	0.0698724	-98.553
570	0.0698724	-114.703
580	0.0698724	-99.7423
590	0.0698724	-101.486
600	0.0698724	-132.329
610	0.0698724	-90.3835
620	0.0698724	-92.4096
630	0.0698724	-90.0375
640	0.0698724	-106.94
650	0.0698724	-98.147
660	0.0698724	-85.8743
670	0.0698724	-95.5048
680	0.0698724	-96.2399
690	0.0698724	-96.0782
700	0.0698724	-119.819
710	0.0698724	-94.7791
720	0.0698724	-100.643
730	0.0698724	-87.1228
740	0.0698724	-98.5988
750	0.0698724	-90.485
760	0.0698724	-88.2625
770	0.0698724	-91.9068
780	0.0698724	-107.822
790	0.0698724	-94.2629
800	0.0698724	-97.1553
810	0.0698724	-92.7995
820	0.0698724	-98.3486
830	0.0698724	-91.2436
840	0.0698724	-96.9267
850	0.0698724	-88.5432
860	0.0698724	-95.9787
870	0.0698724	-91.7327
880	0.0698724	-93.0022
890	0.0698724	-104.015
900	0.0698724	-90.4956
910	0.0698724	-92.0841
920	0.0698724	-98.3078
930	0.0698724	-94.5294
940	0.0698724	-92.2975
950	0.0698724	-98.5863
960	0.0698724	-101.953
970	0.0698724	-113.507
980	0.0698724	-93.5538
990	0.0698724	-95.9907
1000	0.0698724	-91.5088
