state	power	likelihood
260	0.00322439	-99.9908
270	0.00322439	-87.978
280	0.00322439	-89.9776
290	0.00322439	-86.8821
300	0.00322439	-89.0182
310	0.00322439	-93.1756
320	0.00322439	-99.5204
330	0.00322439	-104.478
340	0.00322439	-87.4598
350	0.00322439	-99.555
360	0.00322439	-108.451
370	0.00322439	-166.866
380	0.00322439	-96.8692
390	0.00322439	-92.7431
400	0.00322439	-104.165
410	0.00322439	-131.372
420	0.00322439	-112.82
430	0.00322439	-87.6966
440	0.00322439	-87.1329
450	0.00322439	-90.3184
460	0.00322439	-88.3064
470	0.00322439	-90.6371
480	0.00322439	-134.283
490	0.00322439	-87.8693
500	0.00322439	-105.399
510	0.00322439	-87.3277
520	0.00322439	-94.4151
530	0.00322439	-88.4826
540	0.00322439	-203.415
550	0.00322439	-102.72
560	0.00322439	-94.3144
570	0.00322439	-106.589
580	0.00322439	-88.1416
590	0.00322439	-98.9444
600	0.00322439	-88.0499
610	0.00322439	-92.1441
620	0.00322439	-86.793
630	0.00322439	-105.794
640	0.00322439	-107.055
650	0.00322439	-92.7233
660	0.00322439	-101.886
670	0.00322439	-122.754
680	0.00322439	-88.6465
690	0.00322439	-121.9
700	0.00322439	-86.7846
710	0.00322439	-93.6566
720	0.00322439	-91.2118
730	0.00322439	-122.334
740	0.00322439	-87.6576
750	0.00322439	-86.774
760	0.00322439	-87.7232
770	0.00322439	-88.4344
780	0.00322439	-104.485
790	0.00322439	-89.7331
800	0.00322439	-118.178
810	0.00322439	-93.9434
820	0.00322439	-91.7986
830	0.00322439	-115.221
840	0.00322439	-86.7832
850	0.00322439	-87.3489
860	0.00322439	-108.85
870	0.00322439	-90.3196
880	0.00322439	-87.4777
890	0.00322439	-104.842
900	0.00322439	-87.3269
910	0.00322439	-87.5395
920	0.00322439	-107.06
930	0.00322439	-100.1
940	0.00322439	-88.4343
950	0.00322439	-86.7859
960	0.00322439	-96.467
970	0.00322439	-127.112
980	0.00322439	-100.336
990	0.00322439	-101.293
1000	0.00322439	-101.968
