state	power	likelihood
260	0.314882	-92.6592
270	0.314882	-83.8297
280	0.314882	-93.6869
290	0.314882	-86.166
300	0.314882	-85.3184
310	0.314882	-89.121
320	0.314882	-91.5331
330	0.314882	-89.0754
340	0.314882	-92.1717
350	0.314882	-87.2118
360	0.314882	-87.7662
370	0.314882	-84.4546
380	0.314882	-88.3955
390	0.314882	-88.4557
400	0.314882	-89.4749
410	0.314882	-89.6372
420	0.314882	-86.7282
430	0.314882	-88.613
440	0.314882	-90.5698
450	0.314882	-84.9495
460	0.314882	-84.2768
470	0.314882	-87.5465
480	0.314882	-91.0726
490	0.314882	-88.8313
500	0.314882	-87.0627
510	0.314882	-89.124
520	0.314882	-88.4182
530	0.314882	-85.405
540	0.314882	-88.7785
550	0.314882	-94.087
560	0.314882	-92.2619
570	0.314882	-90.6539
580	0.314882	-92.8051
590	0.314882	-89.6402
600	0.314882	-92.4472
610	0.314882	-80.4723
620	0.314882	-88.5818
630	0.314882	-85.3525
640	0.314882	-98.9475
650	0.314882	-88.844
660	0.314882	-81.1957
670	0.314882	-82.5073
680	0.314882	-89.093
690	0.314882	-87.2951
700	0.314882	-87.3482
710	0.314882	-88.6937
720	0.314882	-86.1298
730	0.314882	-87.9563
740	0.314882	-85.4086
750	0.314882	-90.8355
760	0.314882	-85.6976
770	0.314882	-84.6162
780	0.314882	-87.8311
790	0.314882	-89.3581
800	0.314882	-89.6284
810	0.314882	-79.2075
820	0.314882	-92.7589
830	0.314882	-85.3888
840	0.314882	-82.8864
850	0.314882	-80.0881
860	0.314882	-83.0675
870	0.314882	-87.7166
880	0.314882	-84.2406
890	0.314882	-87.9131
900	0.314882	-93.4822
910	0.314882	-90.0139
920	0.314882	-88.134
930	0.314882	-93.788
940	0.314882	-85.6572
950	0.314882	-87.0745
960	0.314882	-86.915
970	0.314882	-84.4329
980	0.314882	-80.6262
990	0.314882	-86.5047
1000	0.314882	-82.0182
