state	power	likelihood
260	0.148129	-91.3916
270	0.148129	-91.6836
280	0.148129	-86.8394
290	0.148129	-93.3203
300	0.148129	-89.0304
310	0.148129	-94.252
320	0.148129	-87.7138
330	0.148129	-92.4575
340	0.148129	-104.247
350	0.148129	-95.565
360	0.148129	-87.4493
370	0.148129	-86.7747
380	0.148129	-88.8627
390	0.148129	-87.0703
400	0.148129	-93.6924
410	0.148129	-87.973
420	0.148129	-89.511
430	0.148129	-87.1575
440	0.148129	-94.1392
450	0.148129	-94.3709
460	0.148129	-89.6476
470	0.148129	-86.7769
480	0.148129	-91.3529
490	0.148129	-98.1779
500	0.148129	-91.8954
510	0.148129	-92.0028
520	0.148129	-86.7811
530	0.148129	-104.23
540	0.148129	-87.0966
550	0.148129	-87.0122
560	0.148129	-86.7747
570	0.148129	-91.6158
580	0.148129	-87.1499
590	0.148129	-89.4217
600	0.148129	-86.8954
610	0.148129	-87.0048
620	0.148129	-90.8657
630	0.148129	-86.7731
640	0.148129	-92.989
650	0.148129	-91.4307
660	0.148129	-87.2389
670	0.148129	-88.6443
680	0.148129	-108.807
690	0.148129	-88.145
700	0.148129	-86.8099
710	0.148129	-90.7349
720	0.148129	-86.8188
730	0.148129	-86.802
740	0.148129	-92.423
750	0.148129	-87.7042
760	0.148129	-86.8848
770	0.148129	-93.2582
780	0.148129	-99.4772
790	0.148129	-87.3239
800	0.148129	-88.7499
810	0.148129	-92.2313
820	0.148129	-87.0651
830	0.148129	-87.4152
840	0.148129	-96.9071
850	0.148129	-94.4273
860	0.148129	-88.3888
870	0.148129	-89.1842
880	0.148129	-97.5744
890	0.148129	-88.9812
900	0.148129	-91.9552
910	0.148129	-87.0224
920	0.148129	-86.8923
930	0.148129	-92.2107
940	0.148129	-86.8452
950	0.148129	-91.509
960	0.148129	-87.9
970	0.148129	-89.6249
980	0.148129	-89.1485
990	0.148129	-87.3592
1000	0.148129	-87.6956
