state	power	likelihood
260	0.0144583	-90.014
270	0.0144583	-100.354
280	0.0144583	-123.74
290	0.0144583	-91.4342
300	0.0144583	-94.1972
310	0.0144583	-99.8134
320	0.0144583	-89.7195
330	0.0144583	-102.538
340	0.0144583	-86.9323
350	0.0144583	-117.708
360	0.0144583	-97.6734
370	0.0144583	-101.106
380	0.0144583	-95.8466
390	0.0144583	-84.7851
400	0.0144583	-99.2788
410	0.0144583	-112.265
420	0.0144583	-94.13
430	0.0144583	-86.6947
440	0.0144583	-94.9103
450	0.0144583	-104.357
460	0.0144583	-105.12
470	0.0144583	-94.685
480	0.0144583	-100.3
490	0.0144583	-131.289
500	0.0144583	-91.8647
510	0.0144583	-100.033
520	0.0144583	-85.8133
530	0.0144583	-93.47
540	0.0144583	-99.9495
550	0.0144583	-120.31
560	0.0144583	-86.8663
570	0.0144583	-90.0685
580	0.0144583	-108.693
590	0.0144583	-101.833
600	0.0144583	-87.6
610	0.0144583	-91.9614
620	0.0144583	-86.0737
630	0.0144583	-124.337
640	0.0144583	-107.786
650	0.0144583	-89.0952
660	0.0144583	-91.4777
670	0.0144583	-104.941
680	0.0144583	-121.332
690	0.0144583	-92.136
700	0.0144583	-90.0751
710	0.0144583	-100.563
720	0.0144583	-102.369
730	0.0144583	-115.298
740	0.0144583	-96.2074
750	0.0144583	-90.339
760	0.0144583	-93.7672
770	0.0144583	-87.8698
780	0.0144583	-105.978
790	0.0144583	-107.496
800	0.0144583	-93.7194
810	0.0144583	-86.2448
820	0.0144583	-103.635
830	0.0144583	-89.8873
840	0.0144583	-100.868
850	0.0144583	-95.2515
860	0.0144583	-92.0618
870	0.0144583	-101.818
880	0.0144583	-107.136
890	0.0144583	-91.5256
900	0.0144583	-111.217
910	0.0144583	-106.691
920	0.0144583	-107.101
930	0.0144583	-113.98
940	0.0144583	-106.932
950	0.0144583	-107.661
960	0.0144583	-111.004
970	0.0144583	-97.4933
980	0.0144583	-98.4569
990	0.0144583	-118.972
1000	0.0144583	-97.4424
