state	power	likelihood
260	7.83526e-06	-92.6716
270	7.83526e-06	-100.809
280	7.83526e-06	-87.3431
290	7.83526e-06	-121.84
300	7.83526e-06	-86.8298
310	7.83526e-06	-109.037
320	7.83526e-06	-90.824
330	7.83526e-06	-89.4574
340	7.83526e-06	-94.2905
350	7.83526e-06	-99.0948
360	7.83526e-06	-91.9571
370	7.83526e-06	-92.4372
380	7.83526e-06	-92.2729
390	7.83526e-06	-170.118
400	7.83526e-06	-94.2743
410	7.83526e-06	-91.1571
420	7.83526e-06	-86.7956
430	7.83526e-06	-103.172
440	7.83526e-06	-107.106
450	7.83526e-06	-148.611
460	7.83526e-06	-100.873
470	7.83526e-06	-86.785
480	7.83526e-06	-98.8016
490	7.83526e-06	-99.3464
500	7.83526e-06	-87.5624
510	7.83526e-06	-94.7161
520	7.83526e-06	-100.063
530	7.83526e-06	-105.272
540	7.83526e-06	-107.949
550	7.83526e-06	-92.0978
560	7.83526e-06	-101.114
570	7.83526e-06	-115.772
580	7.83526e-06	-176.911
590	7.83526e-06	-88.6186
600	7.83526e-06	-150.712
610	7.83526e-06	-91.0009
620	7.83526e-06	-98.6874
630	7.83526e-06	-88.1012
640	7.83526e-06	-101.773
650	7.83526e-06	-86.7737
660	7.83526e-06	-87.7952
670	7.83526e-06	-95.0689
680	7.83526e-06	-107.646
690	7.83526e-06	-93.4655
700	7.83526e-06	-93.9902
710	7.83526e-06	-98.7481
720	7.83526e-06	-123.539
730	7.83526e-06	-135.109
740	7.83526e-06	-96.7805
750	7.83526e-06	-99.8872
760	7.83526e-06	-125.798
770	7.83526e-06	-90.3352
780	7.83526e-06	-96.0819
790	7.83526e-06	-87.8259
800	7.83526e-06	-118.786
810	7.83526e-06	-102.019
820	7.83526e-06	-86.8713
830	7.83526e-06	-98.4617
840	7.83526e-06	-99.9528
850	7.83526e-06	-86.7748
860	7.83526e-06	-94.0338
870	7.83526e-06	-129.275
880	7.83526e-06	-87.6899
890	7.83526e-06	-86.8427
900	7.83526e-06	-100.457
910	7.83526e-06	-91.9287
920	7.83526e-06	-86.8016
930	7.83526e-06	-96.8049
940	7.83526e-06	-92.1971
950	7.83526e-06	-115.566
960	7.83526e-06	-131.663
970	7.83526e-06	-145.409
980	7.83526e-06	-128.511
990	7.83526e-06	-108.641
1000	7.83526e-06	-126.855
