state	power	likelihood
260	0.00190397	-87.2954
270	0.00190397	-104.26
280	0.00190397	-89.4643
290	0.00190397	-106.108
300	0.00190397	-108.54
310	0.00190397	-138.617
320	0.00190397	-93.0977
330	0.00190397	-100.781
340	0.00190397	-122.637
350	0.00190397	-141.674
360	0.00190397	-87.6962
370	0.00190397	-127.867
380	0.00190397	-105.48
390	0.00190397	-133.81
400	0.00190397	-108.018
410	0.00190397	-90.0413
420	0.00190397	-86.789
430	0.00190397	-109.277
440	0.00190397	-96.0696
450	0.00190397	-97.2793
460	0.00190397	-88.2582
470	0.00190397	-88.6286
480	0.00190397	-94.9834
490	0.00190397	-92.9131
500	0.00190397	-89.9984
510	0.00190397	-115.339
520	0.00190397	-119.163
530	0.00190397	-113.633
540	0.00190397	-121.614
550	0.00190397	-106.521
560	0.00190397	-105.318
570	0.00190397	-112.428
580	0.00190397	-105.688
590	0.00190397	-96.6714
600	0.00190397	-91.0163
610	0.00190397	-88.2571
620	0.00190397	-104.429
630	0.00190397	-96.6834
640	0.00190397	-88.4689
650	0.00190397	-90.3371
660	0.00190397	-91.957
670	0.00190397	-92.4453
680	0.00190397	-94.1494
690	0.00190397	-103.079
700	0.00190397	-96.5105
710	0.00190397	-113.514
720	0.00190397	-88.076
730	0.00190397	-99.8261
740	0.00190397	-86.9362
750	0.00190397	-88.1885
760	0.00190397	-90.1383
770	0.00190397	-87.775
780	0.00190397	-163.688
790	0.00190397	-93.7895
800	0.00190397	-96.9609
810	0.00190397	-96.5625
820	0.00190397	-88.5562
830	0.00190397	-91.5499
840	0.00190397	-112.252
850	0.00190397	-104.529
860	0.00190397	-87.3856
870	0.00190397	-137.31
880	0.00190397	-93.9256
890	0.00190397	-86.8532
900	0.00190397	-166.552
910	0.00190397	-86.773
920	0.00190397	-87.0121
930	0.00190397	-93.0816
940	0.00190397	-154.395
950	0.00190397	-95.5837
960	0.00190397	-95.1953
970	0.00190397	-90.5417
980	0.00190397	-144.595
990	0.00190397	-91.649
1000	0.00190397	-88.2439
