state	power	likelihood
260	0.0119719	-112.728
270	0.0119719	-100.962
280	0.0119719	-94.6085
290	0.0119719	-93.7502
300	0.0119719	-101.37
310	0.0119719	-114.061
320	0.0119719	-91.5493
330	0.0119719	-96.2939
340	0.0119719	-92.5361
350	0.0119719	-88.3668
360	0.0119719	-103.357
370	0.0119719	-95.0556
380	0.0119719	-109.249
390	0.0119719	-120.405
400	0.0119719	-92.6265
410	0.0119719	-85.7327
420	0.0119719	-91.4856
430	0.0119719	-118.938
440	0.0119719	-86.8649
450	0.0119719	-95.8201
460	0.0119719	-149.57
470	0.0119719	-120.099
480	0.0119719	-100.685
490	0.0119719	-99.7172
500	0.0119719	-111.707
510	0.0119719	-127.248
520	0.0119719	-95.6779
530	0.0119719	-106.445
540	0.0119719	-126.508
550	0.0119719	-110.955
560	0.0119719	-92.1892
570	0.0119719	-91.3597
580	0.0119719	-124.52
590	0.0119719	-95.3536
600	0.0119719	-97.6186
610	0.0119719	-101.003
620	0.0119719	-94.1511
630	0.0119719	-90.4375
640	0.0119719	-101.602
650	0.0119719	-130.014
660	0.0119719	-114.214
670	0.0119719	-100.823
680	0.0119719	-104.111
690	0.0119719	-99.9133
700	0.0119719	-123.717
710	0.0119719	-109.162
720	0.0119719	-103.913
730	0.0119719	-91.1891
740	0.0119719	-92.4106
750	0.0119719	-112.619
760	0.0119719	-89.8406
770	0.0119719	-95.1693
780	0.0119719	-127.143
790	0.0119719	-81.3197
800	0.0119719	-92.5819
810	0.0119719	-100.095
820	0.0119719	-88.1213
830	0.0119719	-106.105
840	0.0119719	-110.173
850	0.0119719	-84.8977
860	0.0119719	-96.8238
870	0.0119719	-90.8743
880	0.0119719	-91.7295
890	0.0119719	-106.848
900	0.0119719	-91.0691
910	0.0119719	-96.8493
920	0.0119719	-115.571
930	0.0119719	-99.7248
940	0.0119719	-96.1621
950	0.0119719	-90.2606
960	0.0119719	-101.573
970	0.0119719	-96.6104
980	0.0119719	-98.2954
990	0.0119719	-91.5873
1000	0.0119719	-96.6916
