state	power	likelihood
260	0.347655	-86.8003
270	0.347655	-88.1478
280	0.347655	-88.7433
290	0.347655	-88.905
300	0.347655	-91.6561
310	0.347655	-86.7939
320	0.347655	-88.485
330	0.347655	-87.2505
340	0.347655	-87.7718
350	0.347655	-86.773
360	0.347655	-87.0269
370	0.347655	-88.4162
380	0.347655	-87.6458
390	0.347655	-89.5217
400	0.347655	-87.2648
410	0.347655	-86.9116
420	0.347655	-87.3992
430	0.347655	-88.5295
440	0.347655	-94.4745
450	0.347655	-86.9794
460	0.347655	-87.9417
470	0.347655	-86.9368
480	0.347655	-86.8061
490	0.347655	-92.8483
500	0.347655	-93.4752
510	0.347655	-86.9977
520	0.347655	-94.4813
530	0.347655	-91.636
540	0.347655	-89.5208
550	0.347655	-90.3523
560	0.347655	-88.9346
570	0.347655	-92.0401
580	0.347655	-94.5178
590	0.347655	-86.8925
600	0.347655	-86.832
610	0.347655	-89.0267
620	0.347655	-87.6696
630	0.347655	-88.1475
640	0.347655	-88.0967
650	0.347655	-88.0391
660	0.347655	-87.7148
670	0.347655	-88.0532
680	0.347655	-87.8125
690	0.347655	-87.5313
700	0.347655	-89.9754
710	0.347655	-86.7766
720	0.347655	-90.4044
730	0.347655	-98.3422
740	0.347655	-90.9317
750	0.347655	-90.7005
760	0.347655	-87.0223
770	0.347655	-87.693
780	0.347655	-90.034
790	0.347655	-87.4843
800	0.347655	-88.2392
810	0.347655	-88.2369
820	0.347655	-87.0598
830	0.347655	-87.1881
840	0.347655	-87.2226
850	0.347655	-87.0715
860	0.347655	-88.0606
870	0.347655	-86.7763
880	0.347655	-87.3655
890	0.347655	-86.7818
900	0.347655	-87.0665
910	0.347655	-86.8984
920	0.347655	-88.5041
930	0.347655	-89.7152
940	0.347655	-87.0333
950	0.347655	-96.2218
960	0.347655	-87.9158
970	0.347655	-87.2408
980	0.347655	-86.8985
990	0.347655	-88.5101
1000	0.347655	-86.8784
