state	power	likelihood
260	0.0144583	-86.7905
270	0.0144583	-87.1317
280	0.0144583	-86.9799
290	0.0144583	-88.3045
300	0.0144583	-94.3862
310	0.0144583	-87.4988
320	0.0144583	-95.9983
330	0.0144583	-88.62
340	0.0144583	-101.726
350	0.0144583	-94.7025
360	0.0144583	-86.79
370	0.0144583	-131.546
380	0.0144583	-93.2175
390	0.0144583	-99.4027
400	0.0144583	-89.8926
410	0.0144583	-96.5861
420	0.0144583	-89.3954
430	0.0144583	-87.4882
440	0.0144583	-99.7252
450	0.0144583	-114.654
460	0.0144583	-123.713
470	0.0144583	-129.264
480	0.0144583	-86.7855
490	0.0144583	-101.748
500	0.0144583	-103.962
510	0.0144583	-89.7193
520	0.0144583	-88.4875
530	0.0144583	-138.829
540	0.0144583	-88.3617
550	0.0144583	-93.8201
560	0.0144583	-109.777
570	0.0144583	-87.5672
580	0.0144583	-103.955
590	0.0144583	-91.5415
600	0.0144583	-136.385
610	0.0144583	-113.873
620	0.0144583	-100.505
630	0.0144583	-86.8076
640	0.0144583	-91.8074
650	0.0144583	-89.342
660	0.0144583	-113.481
670	0.0144583	-87.0779
680	0.0144583	-103.462
690	0.0144583	-87.4496
700	0.0144583	-94.3422
710	0.0144583	-94.1677
720	0.0144583	-108.238
730	0.0144583	-108.432
740	0.0144583	-90.958
750	0.0144583	-94.2024
760	0.0144583	-93.055
770	0.0144583	-90.254
780	0.0144583	-87.1166
790	0.0144583	-91.7047
800	0.0144583	-123.881
810	0.0144583	-115.711
820	0.0144583	-90.7548
830	0.0144583	-87.3206
840	0.0144583	-100.723
850	0.0144583	-87.08
860	0.0144583	-89.7838
870	0.0144583	-104.851
880	0.0144583	-90.327
890	0.0144583	-99.0924
900	0.0144583	-102.866
910	0.0144583	-128.287
920	0.0144583	-86.7736
930	0.0144583	-89.477
940	0.0144583	-90.3224
950	0.0144583	-87.0712
960	0.0144583	-95.1215
970	0.0144583	-88.1411
980	0.0144583	-113.221
990	0.0144583	-157.14
1000	0.0144583	-86.7996
