state	power	likelihood
260	0.0288473	-111.688
270	0.0288473	-106.472
280	0.0288473	-86.9299
290	0.0288473	-112.8
300	0.0288473	-89.1894
310	0.0288473	-112.985
320	0.0288473	-86.9161
330	0.0288473	-89.4096
340	0.0288473	-89.4905
350	0.0288473	-96.5592
360	0.0288473	-95.1564
370	0.0288473	-86.7785
380	0.0288473	-99.1839
390	0.0288473	-99.24
400	0.0288473	-94.3082
410	0.0288473	-86.8134
420	0.0288473	-90.6244
430	0.0288473	-94.6853
440	0.0288473	-91.591
450	0.0288473	-112.246
460	0.0288473	-91.6431
470	0.0288473	-88.2127
480	0.0288473	-96.8462
490	0.0288473	-99.3124
500	0.0288473	-94.9141
510	0.0288473	-92.6496
520	0.0288473	-92.3816
530	0.0288473	-86.7854
540	0.0288473	-115.6
550	0.0288473	-108.611
560	0.0288473	-103.902
570	0.0288473	-88.6145
580	0.0288473	-86.8708
590	0.0288473	-88.2774
600	0.0288473	-96.1929
610	0.0288473	-101.781
620	0.0288473	-87.1398
630	0.0288473	-86.782
640	0.0288473	-92.1361
650	0.0288473	-87.2443
660	0.0288473	-87.7074
670	0.0288473	-92.382
680	0.0288473	-87.7958
690	0.0288473	-89.1224
700	0.0288473	-89.9487
710	0.0288473	-89.5859
720	0.0288473	-86.8048
730	0.0288473	-87.3008
740	0.0288473	-89.8315
750	0.0288473	-90.0727
760	0.0288473	-121.812
770	0.0288473	-101.324
780	0.0288473	-87.6497
790	0.0288473	-90.9894
800	0.0288473	-95.3213
810	0.0288473	-96.8842
820	0.0288473	-109.363
830	0.0288473	-86.83
840	0.0288473	-86.815
850	0.0288473	-107.713
860	0.0288473	-91.7177
870	0.0288473	-86.8211
880	0.0288473	-88.6041
890	0.0288473	-93.6896
900	0.0288473	-88.2578
910	0.0288473	-97.589
920	0.0288473	-102.484
930	0.0288473	-97.0647
940	0.0288473	-87.0264
950	0.0288473	-95.3237
960	0.0288473	-88.979
970	0.0288473	-94.0318
980	0.0288473	-113.829
990	0.0288473	-91.8307
1000	0.0288473	-144.997
