state	power	likelihood
260	0.661359	-81.8807
270	0.661359	-83.0433
280	0.661359	-83.3318
290	0.661359	-76.9802
300	0.661359	-77.5258
310	0.661359	-85.8398
320	0.661359	-83.894
330	0.661359	-80.3389
340	0.661359	-78.3651
350	0.661359	-82.62
360	0.661359	-82.15
370	0.661359	-90.8501
380	0.661359	-81.5027
390	0.661359	-82.7537
400	0.661359	-79.4213
410	0.661359	-77.7474
420	0.661359	-87.1396
430	0.661359	-79.8541
440	0.661359	-80.1827
450	0.661359	-84.5711
460	0.661359	-92.3143
470	0.661359	-82.4399
480	0.661359	-83.3453
490	0.661359	-81.1897
500	0.661359	-82.6545
510	0.661359	-82.4483
520	0.661359	-85.5069
530	0.661359	-79.1275
540	0.661359	-82.4162
550	0.661359	-87.7936
560	0.661359	-81.9792
570	0.661359	-84.5255
580	0.661359	-78.9079
590	0.661359	-83.1561
600	0.661359	-79.7487
610	0.661359	-85.888
620	0.661359	-80.4061
630	0.661359	-82.69
640	0.661359	-78.7636
650	0.661359	-78.4836
660	0.661359	-83.1949
670	0.661359	-84.9712
680	0.661359	-86.1095
690	0.661359	-84.957
700	0.661359	-84.8709
710	0.661359	-80.7594
720	0.661359	-87.4128
730	0.661359	-81.9046
740	0.661359	-81.4358
750	0.661359	-88.7678
760	0.661359	-79.5512
770	0.661359	-82.0587
780	0.661359	-80.3887
790	0.661359	-87.3772
800	0.661359	-84.5257
810	0.661359	-86.7916
820	0.661359	-77.6415
830	0.661359	-80.1808
840	0.661359	-78.3678
850	0.661359	-79.9668
860	0.661359	-86.4156
870	0.661359	-81.9092
880	0.661359	-82.8167
890	0.661359	-82.0216
900	0.661359	-79.3331
910	0.661359	-86.4245
920	0.661359	-83.5349
930	0.661359	-78.5844
940	0.661359	-84.5368
950	0.661359	-83.2385
960	0.661359	-84.8879
970	0.661359	-83.592
980	0.661359	-77.5993
990	0.661359	-82.0323
1000	0.661359	-78.9644
