state	power	likelihood
260	0.00519291	-110.124
270	0.00519291	-88.0401
280	0.00519291	-86.8346
290	0.00519291	-98.8952
300	0.00519291	-111.112
310	0.00519291	-87.0432
320	0.00519291	-97.0222
330	0.00519291	-89.2536
340	0.00519291	-97.2866
350	0.00519291	-89.2176
360	0.00519291	-97.44
370	0.00519291	-92.0492
380	0.00519291	-87.166
390	0.00519291	-88.511
400	0.00519291	-174.832
410	0.00519291	-104.679
420	0.00519291	-106.351
430	0.00519291	-110.58
440	0.00519291	-101.986
450	0.00519291	-144.915
460	0.00519291	-112.573
470	0.00519291	-144.081
480	0.00519291	-103.874
490	0.00519291	-92.0174
500	0.00519291	-100.209
510	0.00519291	-108.344
520	0.00519291	-87.1164
530	0.00519291	-204.329
540	0.00519291	-86.8628
550	0.00519291	-87.8423
560	0.00519291	-91.3493
570	0.00519291	-102.883
580	0.00519291	-93.8745
590	0.00519291	-97.4729
600	0.00519291	-89.9076
610	0.00519291	-93.82
620	0.00519291	-94.259
630	0.00519291	-87.1104
640	0.00519291	-87.7661
650	0.00519291	-108.572
660	0.00519291	-89.6468
670	0.00519291	-122.198
680	0.00519291	-135.109
690	0.00519291	-130.263
700	0.00519291	-104.327
710	0.00519291	-100.258
720	0.00519291	-160.458
730	0.00519291	-119.914
740	0.00519291	-93.8459
750	0.00519291	-88.1519
760	0.00519291	-86.7793
770	0.00519291	-104.483
780	0.00519291	-87.7156
790	0.00519291	-91.868
800	0.00519291	-93.1868
810	0.00519291	-88.3723
820	0.00519291	-87.7478
830	0.00519291	-92.611
840	0.00519291	-87.28
850	0.00519291	-100.254
860	0.00519291	-86.7749
870	0.00519291	-88.7935
880	0.00519291	-158.1
890	0.00519291	-86.7731
900	0.00519291	-108.495
910	0.00519291	-87.1619
920	0.00519291	-104.055
930	0.00519291	-92.8113
940	0.00519291	-88.5926
950	0.00519291	-87.6034
960	0.00519291	-87.0802
970	0.00519291	-91.833
980	0.00519291	-95.6488
990	0.00519291	-86.9339
1000	0.00519291	-100.796
