state	power	likelihood
260	0.079839	-86.8976
270	0.079839	-87.5936
280	0.079839	-87.1055
290	0.079839	-98.6956
300	0.079839	-89.9072
310	0.079839	-92.6275
320	0.079839	-86.8237
330	0.079839	-89.7015
340	0.079839	-87.515
350	0.079839	-91.9523
360	0.079839	-105.549
370	0.079839	-86.8035
380	0.079839	-92.6548
390	0.079839	-102.82
400	0.079839	-86.7734
410	0.079839	-86.7738
420	0.079839	-92.1987
430	0.079839	-86.9105
440	0.079839	-87.8695
450	0.079839	-109.904
460	0.079839	-90.9892
470	0.079839	-94.3791
480	0.079839	-97.4867
490	0.079839	-95.0537
500	0.079839	-88.8923
510	0.079839	-94.7138
520	0.079839	-87.0302
530	0.079839	-88.1861
540	0.079839	-87.515
550	0.079839	-108.261
560	0.079839	-87.3506
570	0.079839	-106.018
580	0.079839	-108.885
590	0.079839	-107.013
600	0.079839	-92.4681
610	0.079839	-92.5625
620	0.079839	-97.2479
630	0.079839	-98.0318
640	0.079839	-93.6044
650	0.079839	-89.626
660	0.079839	-87.6003
670	0.079839	-86.8503
680	0.079839	-94.9852
690	0.079839	-86.8492
700	0.079839	-94.4227
710	0.079839	-94.9297
720	0.079839	-96.7847
730	0.079839	-91.8515
740	0.079839	-91.6206
750	0.079839	-94.7291
760	0.079839	-89.1018
770	0.079839	-87.4571
780	0.079839	-91.1812
790	0.079839	-87.1838
800	0.079839	-87.3696
810	0.079839	-96.8023
820	0.079839	-97.4387
830	0.079839	-89.1839
840	0.079839	-88.5761
850	0.079839	-87.1481
860	0.079839	-92.1918
870	0.079839	-100.083
880	0.079839	-90.6849
890	0.079839	-96.9663
900	0.079839	-87.4004
910	0.079839	-91.9155
920	0.079839	-88.2475
930	0.079839	-89.7231
940	0.079839	-88.9736
950	0.079839	-87.2857
960	0.079839	-90.8563
970	0.079839	-90.7488
980	0.079839	-92.6507
990	0.079839	-86.8094
1000	0.079839	-87.1631
