state	power	likelihood
260	0.131687	-89.1208
270	0.131687	-88.5904
280	0.131687	-88.6313
290	0.131687	-93.0859
300	0.131687	-95.8935
310	0.131687	-89.2661
320	0.131687	-94.2399
330	0.131687	-86.8598
340	0.131687	-86.8809
350	0.131687	-94.8395
360	0.131687	-99.4504
370	0.131687	-87.587
380	0.131687	-86.8185
390	0.131687	-86.8513
400	0.131687	-87.2933
410	0.131687	-93.5327
420	0.131687	-87.5858
430	0.131687	-87.8803
440	0.131687	-88.2147
450	0.131687	-90.4309
460	0.131687	-100.927
470	0.131687	-92.621
480	0.131687	-92.7628
490	0.131687	-86.7995
500	0.131687	-95.2215
510	0.131687	-89.0012
520	0.131687	-87.0869
530	0.131687	-86.9474
540	0.131687	-90.8651
550	0.131687	-109.444
560	0.131687	-99.5836
570	0.131687	-89.6472
580	0.131687	-89.6122
590	0.131687	-86.7905
600	0.131687	-93.5657
610	0.131687	-92.4076
620	0.131687	-89.6116
630	0.131687	-93.9237
640	0.131687	-86.8626
650	0.131687	-94.6384
660	0.131687	-86.8669
670	0.131687	-92.3874
680	0.131687	-87.01
690	0.131687	-87.1338
700	0.131687	-91.3457
710	0.131687	-87.9855
720	0.131687	-107.202
730	0.131687	-100.75
740	0.131687	-93.3563
750	0.131687	-87.0411
760	0.131687	-93.7801
770	0.131687	-91.4857
780	0.131687	-86.831
790	0.131687	-87.0149
800	0.131687	-90.6125
810	0.131687	-96.8484
820	0.131687	-87.3718
830	0.131687	-87.102
840	0.131687	-91.5642
850	0.131687	-96.6807
860	0.131687	-94.2391
870	0.131687	-87.5067
880	0.131687	-96.298
890	0.131687	-91.9211
900	0.131687	-91.3668
910	0.131687	-98.0922
920	0.131687	-91.2064
930	0.131687	-90.9096
940	0.131687	-93.3137
950	0.131687	-94.5541
960	0.131687	-91.7483
970	0.131687	-87.6888
980	0.131687	-88.9907
990	0.131687	-94.0577
1000	0.131687	-94.6443
