state	power	likelihood
260	0.421383	-81.7524
270	0.421383	-82.0583
280	0.421383	-83.85
290	0.421383	-89.3248
300	0.421383	-84.862
310	0.421383	-85.9322
320	0.421383	-86.9883
330	0.421383	-88.0305
340	0.421383	-78.7185
350	0.421383	-89.6671
360	0.421383	-87.5577
370	0.421383	-88.2183
380	0.421383	-79.3705
390	0.421383	-92.0785
400	0.421383	-89.7712
410	0.421383	-80.4929
420	0.421383	-84.8773
430	0.421383	-86.4844
440	0.421383	-81.1868
450	0.421383	-87.8364
460	0.421383	-86.059
470	0.421383	-80.1785
480	0.421383	-89.6094
490	0.421383	-85.2686
500	0.421383	-83.3799
510	0.421383	-82.1004
520	0.421383	-86.4887
530	0.421383	-88.0272
540	0.421383	-81.8241
550	0.421383	-94.8375
560	0.421383	-86.1467
570	0.421383	-81.3665
580	0.421383	-81.439
590	0.421383	-85.2183
600	0.421383	-80.4856
610	0.421383	-91.4715
620	0.421383	-85.0771
630	0.421383	-91.7661
640	0.421383	-86.6151
650	0.421383	-87.3131
660	0.421383	-86.1514
670	0.421383	-83.1706
680	0.421383	-88.8062
690	0.421383	-92.1101
700	0.421383	-88.7755
710	0.421383	-84.9252
720	0.421383	-84.5417
730	0.421383	-79.4098
740	0.421383	-90.9849
750	0.421383	-86.6259
760	0.421383	-84.5682
770	0.421383	-82.2853
780	0.421383	-82.9799
790	0.421383	-87.6895
800	0.421383	-84.209
810	0.421383	-91.8852
820	0.421383	-87.1147
830	0.421383	-84.4649
840	0.421383	-85.9004
850	0.421383	-82.6118
860	0.421383	-86.3126
870	0.421383	-84.2387
880	0.421383	-86.9632
890	0.421383	-91.1329
900	0.421383	-87.3482
910	0.421383	-90.4464
920	0.421383	-98.4387
930	0.421383	-83.8793
940	0.421383	-82.8992
950	0.421383	-81.8498
960	0.421383	-91.1176
970	0.421383	-89.5844
980	0.421383	-78.7415
990	0.421383	-86.7852
1000	0.421383	-82.4121
