state	power	likelihood
260	0.000100762	-95.5416
270	0.000100762	-136.913
280	0.000100762	-110.205
290	0.000100762	-99.6469
300	0.000100762	-112.066
310	0.000100762	-112.614
320	0.000100762	-98.2528
330	0.000100762	-90.341
340	0.000100762	-99.2903
350	0.000100762	-110.377
360	0.000100762	-142.223
370	0.000100762	-94.332
380	0.000100762	-91.0389
390	0.000100762	-114.653
400	0.000100762	-89.2834
410	0.000100762	-91.8371
420	0.000100762	-91.6294
430	0.000100762	-98.1979
440	0.000100762	-91.0137
450	0.000100762	-85.9125
460	0.000100762	-113.68
470	0.000100762	-93.3699
480	0.000100762	-116.955
490	0.000100762	-95.9296
500	0.000100762	-105.469
510	0.000100762	-94.5044
520	0.000100762	-107.778
530	0.000100762	-115.054
540	0.000100762	-103.59
550	0.000100762	-98.5831
560	0.000100762	-120.723
570	0.000100762	-141.499
580	0.000100762	-92.1675
590	0.000100762	-107.493
600	0.000100762	-92.3287
610	0.000100762	-104.745
620	0.000100762	-91.4186
630	0.000100762	-96.9066
640	0.000100762	-99.7485
650	0.000100762	-97.0448
660	0.000100762	-100.663
670	0.000100762	-84.1787
680	0.000100762	-122.466
690	0.000100762	-107.965
700	0.000100762	-118.084
710	0.000100762	-93.9345
720	0.000100762	-83.9348
730	0.000100762	-90.2757
740	0.000100762	-96.0657
750	0.000100762	-103.945
760	0.000100762	-90.6258
770	0.000100762	-114.407
780	0.000100762	-98.4624
790	0.000100762	-85.0442
800	0.000100762	-106.075
810	0.000100762	-98.4462
820	0.000100762	-131.853
830	0.000100762	-97.3575
840	0.000100762	-125.426
850	0.000100762	-102.404
860	0.000100762	-123.736
870	0.000100762	-103.482
880	0.000100762	-109.437
890	0.000100762	-95.7001
900	0.000100762	-94.9236
910	0.000100762	-96.5716
920	0.000100762	-96.1364
930	0.000100762	-85.9349
940	0.000100762	-107.462
950	0.000100762	-139.239
960	0.000100762	-95.4174
970	0.000100762	-95.2627
980	0.000100762	-94.4846
990	0.000100762	-96.7776
1000	0.000100762	-108.261
