state	power	likelihood
260	0.851033	-87.8846
270	0.851033	-86.7782
280	0.851033	-89.6885
290	0.851033	-88.0379
300	0.851033	-87.2696
310	0.851033	-87.0667
320	0.851033	-86.9177
330	0.851033	-87.1495
340	0.851033	-87.2185
350	0.851033	-86.8111
360	0.851033	-87.295
370	0.851033	-87.2698
380	0.851033	-88.2945
390	0.851033	-88.1305
400	0.851033	-88.0092
410	0.851033	-88.82
420	0.851033	-87.4113
430	0.851033	-87.3159
440	0.851033	-86.7805
450	0.851033	-88.7849
460	0.851033	-86.7759
470	0.851033	-88.015
480	0.851033	-87.2434
490	0.851033	-86.8806
500	0.851033	-86.8526
510	0.851033	-86.855
520	0.851033	-86.8927
530	0.851033	-86.7895
540	0.851033	-87.4449
550	0.851033	-86.9326
560	0.851033	-86.9741
570	0.851033	-87.1741
580	0.851033	-86.8745
590	0.851033	-86.7731
600	0.851033	-88.4072
610	0.851033	-89.8271
620	0.851033	-87.0997
630	0.851033	-87.7865
640	0.851033	-86.7935
650	0.851033	-86.9338
660	0.851033	-86.9837
670	0.851033	-86.9643
680	0.851033	-87.539
690	0.851033	-87.6191
700	0.851033	-88.8541
710	0.851033	-86.8267
720	0.851033	-86.773
730	0.851033	-88.3531
740	0.851033	-87.2033
750	0.851033	-87.2952
760	0.851033	-86.8118
770	0.851033	-86.9658
780	0.851033	-86.9044
790	0.851033	-87.4571
800	0.851033	-88.6417
810	0.851033	-87.737
820	0.851033	-88.0848
830	0.851033	-87.3243
840	0.851033	-89.9026
850	0.851033	-87.3297
860	0.851033	-86.7986
870	0.851033	-86.7738
880	0.851033	-88.3972
890	0.851033	-87.2906
900	0.851033	-86.8393
910	0.851033	-89.6931
920	0.851033	-87.8211
930	0.851033	-87.392
940	0.851033	-87.1125
950	0.851033	-86.9287
960	0.851033	-86.7857
970	0.851033	-87.6344
980	0.851033	-86.8376
990	0.851033	-87.6944
1000	0.851033	-87.0472
