state	power	likelihood
260	0.231093	-86.8705
270	0.231093	-86.8912
280	0.231093	-89.2171
290	0.231093	-93.2007
300	0.231093	-86.7866
310	0.231093	-89.4158
320	0.231093	-91.59
330	0.231093	-91.1587
340	0.231093	-87.1945
350	0.231093	-92.4486
360	0.231093	-87.9346
370	0.231093	-90.4337
380	0.231093	-89.8381
390	0.231093	-86.8444
400	0.231093	-87.1675
410	0.231093	-86.8399
420	0.231093	-92.7829
430	0.231093	-93.1994
440	0.231093	-95.3492
450	0.231093	-87.2229
460	0.231093	-87.5797
470	0.231093	-88.1527
480	0.231093	-87.013
490	0.231093	-87.9722
500	0.231093	-93.9036
510	0.231093	-87.0639
520	0.231093	-98.0917
530	0.231093	-86.8396
540	0.231093	-91.6154
550	0.231093	-86.9952
560	0.231093	-86.8652
570	0.231093	-87.0179
580	0.231093	-98.2514
590	0.231093	-91.6057
600	0.231093	-92.6032
610	0.231093	-89.8854
620	0.231093	-93.8973
630	0.231093	-86.8266
640	0.231093	-87.1446
650	0.231093	-87.0182
660	0.231093	-86.8415
670	0.231093	-87.6432
680	0.231093	-86.9298
690	0.231093	-87.4313
700	0.231093	-88.1387
710	0.231093	-104.068
720	0.231093	-89.4537
730	0.231093	-87.1604
740	0.231093	-87.0316
750	0.231093	-86.796
760	0.231093	-87.3387
770	0.231093	-87.0632
780	0.231093	-87.5885
790	0.231093	-97.3706
800	0.231093	-87.0512
810	0.231093	-87.4487
820	0.231093	-86.7745
830	0.231093	-86.804
840	0.231093	-89.0813
850	0.231093	-87.2695
860	0.231093	-86.7798
870	0.231093	-90.7786
880	0.231093	-92.8091
890	0.231093	-87.2794
900	0.231093	-86.8025
910	0.231093	-88.2472
920	0.231093	-88.0252
930	0.231093	-95.1418
940	0.231093	-86.8551
950	0.231093	-86.8692
960	0.231093	-87.7348
970	0.231093	-92.6041
980	0.231093	-87.3316
990	0.231093	-86.8834
1000	0.231093	-86.7741
