state	power	likelihood
260	0.256746	-90.3656
270	0.256746	-86.8269
280	0.256746	-86.8439
290	0.256746	-94.7159
300	0.256746	-89.7038
310	0.256746	-86.9983
320	0.256746	-89.5954
330	0.256746	-88.0294
340	0.256746	-86.7743
350	0.256746	-87.6826
360	0.256746	-93.4884
370	0.256746	-88.3793
380	0.256746	-89.2392
390	0.256746	-93.0594
400	0.256746	-88.1711
410	0.256746	-87.0115
420	0.256746	-88.1173
430	0.256746	-87.4348
440	0.256746	-86.7945
450	0.256746	-88.2357
460	0.256746	-86.7751
470	0.256746	-87.4878
480	0.256746	-87.0148
490	0.256746	-89.6143
500	0.256746	-86.7882
510	0.256746	-95.4235
520	0.256746	-94.0268
530	0.256746	-88.9069
540	0.256746	-100.854
550	0.256746	-92.1698
560	0.256746	-90.6549
570	0.256746	-90.2582
580	0.256746	-89.3852
590	0.256746	-87.347
600	0.256746	-87.8761
610	0.256746	-103.986
620	0.256746	-87.309
630	0.256746	-88.6313
640	0.256746	-88.7911
650	0.256746	-94.2031
660	0.256746	-88.9497
670	0.256746	-87.487
680	0.256746	-86.8224
690	0.256746	-91.4142
700	0.256746	-87.2211
710	0.256746	-86.8543
720	0.256746	-87.0289
730	0.256746	-92.4312
740	0.256746	-86.9812
750	0.256746	-89.6947
760	0.256746	-92.2583
770	0.256746	-87.2896
780	0.256746	-87.3655
790	0.256746	-91.3246
800	0.256746	-91.9217
810	0.256746	-90.5213
820	0.256746	-86.8201
830	0.256746	-88.3699
840	0.256746	-86.8072
850	0.256746	-86.7746
860	0.256746	-90.683
870	0.256746	-86.9906
880	0.256746	-86.9641
890	0.256746	-88.9367
900	0.256746	-87.9459
910	0.256746	-87.0043
920	0.256746	-91.7648
930	0.256746	-88.6322
940	0.256746	-87.3495
950	0.256746	-92.0401
960	0.256746	-86.9276
970	0.256746	-86.8331
980	0.256746	-86.9741
990	0.256746	-87.0334
1000	0.256746	-88.024
