state	power	likelihood
260	0.00802331	-92.0254
270	0.00802331	-99.0504
280	0.00802331	-97.7249
290	0.00802331	-114.163
300	0.00802331	-88.5216
310	0.00802331	-105.157
320	0.00802331	-104.362
330	0.00802331	-97.384
340	0.00802331	-92.8221
350	0.00802331	-100.302
360	0.00802331	-105.595
370	0.00802331	-90.124
380	0.00802331	-92.6243
390	0.00802331	-110.333
400	0.00802331	-105.318
410	0.00802331	-103.799
420	0.00802331	-108.457
430	0.00802331	-95.3879
440	0.00802331	-102.568
450	0.00802331	-128.751
460	0.00802331	-94.0744
470	0.00802331	-95.0408
480	0.00802331	-91.5329
490	0.00802331	-93.6634
500	0.00802331	-103.46
510	0.00802331	-151.999
520	0.00802331	-108.21
530	0.00802331	-106.511
540	0.00802331	-94.7387
550	0.00802331	-84.5627
560	0.00802331	-94.1322
570	0.00802331	-111.246
580	0.00802331	-103.39
590	0.00802331	-102.725
600	0.00802331	-94.9436
610	0.00802331	-106.291
620	0.00802331	-97.6751
630	0.00802331	-102.869
640	0.00802331	-123.638
650	0.00802331	-106.118
660	0.00802331	-119.425
670	0.00802331	-89.2106
680	0.00802331	-92.456
690	0.00802331	-96.5459
700	0.00802331	-99.9317
710	0.00802331	-93.1304
720	0.00802331	-99.5001
730	0.00802331	-83.9922
740	0.00802331	-115.376
750	0.00802331	-89.8793
760	0.00802331	-101.207
770	0.00802331	-93.2074
780	0.00802331	-91.373
790	0.00802331	-109.634
800	0.00802331	-87.8932
810	0.00802331	-96.5698
820	0.00802331	-103.616
830	0.00802331	-102.908
840	0.00802331	-94.463
850	0.00802331	-95.2158
860	0.00802331	-97.6505
870	0.00802331	-85.7297
880	0.00802331	-92.3964
890	0.00802331	-107.057
900	0.00802331	-104.139
910	0.00802331	-87.6147
920	0.00802331	-98.3883
930	0.00802331	-113.251
940	0.00802331	-103.72
950	0.00802331	-94.7452
960	0.00802331	-112.768
970	0.00802331	-99.688
980	0.00802331	-90.4281
990	0.00802331	-131.072
1000	0.00802331	-94.3339
