state	power	likelihood
260	0.284628	-88.1845
270	0.284628	-87.9957
280	0.284628	-87.3366
290	0.284628	-89.5325
300	0.284628	-85.1107
310	0.284628	-98.7581
320	0.284628	-94.235
330	0.284628	-86.6382
340	0.284628	-87.4543
350	0.284628	-97.6205
360	0.284628	-87.8854
370	0.284628	-87.8739
380	0.284628	-89.5801
390	0.284628	-82.5212
400	0.284628	-87.502
410	0.284628	-84.4704
420	0.284628	-81.7944
430	0.284628	-86.4842
440	0.284628	-81.2851
450	0.284628	-82.5812
460	0.284628	-88.6751
470	0.284628	-86.0811
480	0.284628	-90.2275
490	0.284628	-86.3129
500	0.284628	-94.6056
510	0.284628	-92.7062
520	0.284628	-89.8853
530	0.284628	-80.8694
540	0.284628	-88.8936
550	0.284628	-78.9417
560	0.284628	-87.8453
570	0.284628	-94.1903
580	0.284628	-100.02
590	0.284628	-86.7011
600	0.284628	-87.9138
610	0.284628	-91.972
620	0.284628	-80.8327
630	0.284628	-86.2334
640	0.284628	-86.1891
650	0.284628	-83.3127
660	0.284628	-100.048
670	0.284628	-83.5199
680	0.284628	-88.9228
690	0.284628	-85.9057
700	0.284628	-85.9434
710	0.284628	-81.0642
720	0.284628	-87.7351
730	0.284628	-86.4515
740	0.284628	-91.2317
750	0.284628	-82.9134
760	0.284628	-86.466
770	0.284628	-94.6168
780	0.284628	-91.5103
790	0.284628	-86.1904
800	0.284628	-83.1751
810	0.284628	-85.3449
820	0.284628	-84.8864
830	0.284628	-89.6543
840	0.284628	-80.3441
850	0.284628	-90.617
860	0.284628	-91.8623
870	0.284628	-85.8943
880	0.284628	-82.1697
890	0.284628	-88.0099
900	0.284628	-86.2203
910	0.284628	-90.6308
920	0.284628	-91.6781
930	0.284628	-94.6996
940	0.284628	-97.3789
950	0.284628	-87.6853
960	0.284628	-89.3861
970	0.284628	-83.6484
980	0.284628	-79.8911
990	0.284628	-89.1181
1000	0.284628	-89.3466
