state	power	likelihood
260	0.606278	-86.7844
270	0.606278	-88.0263
280	0.606278	-89.3576
290	0.606278	-86.7733
300	0.606278	-86.9428
310	0.606278	-86.773
320	0.606278	-87.0197
330	0.606278	-86.7952
340	0.606278	-86.9867
350	0.606278	-89.9109
360	0.606278	-86.824
370	0.606278	-86.8285
380	0.606278	-87.0975
390	0.606278	-87.8784
400	0.606278	-86.9001
410	0.606278	-88.572
420	0.606278	-87.173
430	0.606278	-87.7899
440	0.606278	-87.5489
450	0.606278	-86.8666
460	0.606278	-86.7758
470	0.606278	-86.895
480	0.606278	-87.218
490	0.606278	-87.0907
500	0.606278	-86.9562
510	0.606278	-99.8037
520	0.606278	-89.9087
530	0.606278	-86.8551
540	0.606278	-88.6892
550	0.606278	-87.0527
560	0.606278	-87.959
570	0.606278	-86.7785
580	0.606278	-86.773
590	0.606278	-88.8011
600	0.606278	-87.6627
610	0.606278	-86.8514
620	0.606278	-86.8145
630	0.606278	-88.0205
640	0.606278	-87.1352
650	0.606278	-86.8218
660	0.606278	-87.4464
670	0.606278	-86.7756
680	0.606278	-89.4039
690	0.606278	-87.8542
700	0.606278	-87.0937
710	0.606278	-86.9229
720	0.606278	-87.2936
730	0.606278	-87.0168
740	0.606278	-88.8696
750	0.606278	-96.2172
760	0.606278	-86.909
770	0.606278	-87.4107
780	0.606278	-86.8065
790	0.606278	-93.9562
800	0.606278	-88.9462
810	0.606278	-88.2981
820	0.606278	-88.9906
830	0.606278	-87.8363
840	0.606278	-88.0265
850	0.606278	-87.0248
860	0.606278	-87.9194
870	0.606278	-87.0494
880	0.606278	-88.0891
890	0.606278	-88.8167
900	0.606278	-86.8733
910	0.606278	-86.7734
920	0.606278	-87.0854
930	0.606278	-87.319
940	0.606278	-87.3189
950	0.606278	-88.3629
960	0.606278	-89.2992
970	0.606278	-86.8463
980	0.606278	-87.0627
990	0.606278	-86.8632
1000	0.606278	-86.9111
