state	power	likelihood
260	0.079839	-86.9419
270	0.079839	-93.5153
280	0.079839	-94.4243
290	0.079839	-80.7881
300	0.079839	-86.9905
310	0.079839	-105.333
320	0.079839	-108.792
330	0.079839	-90.9896
340	0.079839	-90.1656
350	0.079839	-94.9994
360	0.079839	-100.803
370	0.079839	-101.928
380	0.079839	-102.35
390	0.079839	-99.2684
400	0.079839	-96.9996
410	0.079839	-88.7089
420	0.079839	-94.9439
430	0.079839	-92.3319
440	0.079839	-96.8992
450	0.079839	-90.2474
460	0.079839	-98.9393
470	0.079839	-98.4839
480	0.079839	-96.0239
490	0.079839	-96.7074
500	0.079839	-123.305
510	0.079839	-86.5761
520	0.079839	-96.9793
530	0.079839	-96.6
540	0.079839	-96.1654
550	0.079839	-106.345
560	0.079839	-96.5924
570	0.079839	-93.1348
580	0.079839	-113.64
590	0.079839	-102.271
600	0.079839	-87.2588
610	0.079839	-95.5917
620	0.079839	-94.3827
630	0.079839	-95.8807
640	0.079839	-85.0138
650	0.079839	-95.6041
660	0.079839	-93.7156
670	0.079839	-90.191
680	0.079839	-91.6003
690	0.079839	-92.7186
700	0.079839	-91.2363
710	0.079839	-101.698
720	0.079839	-96.297
730	0.079839	-97.5931
740	0.079839	-96.484
750	0.079839	-92.5975
760	0.079839	-90.3006
770	0.079839	-90.794
780	0.079839	-86.4891
790	0.079839	-104.407
800	0.079839	-92.9027
810	0.079839	-95.5357
820	0.079839	-88.8297
830	0.079839	-89.5684
840	0.079839	-99.5541
850	0.079839	-96.0453
860	0.079839	-93.4073
870	0.079839	-104.161
880	0.079839	-82.6965
890	0.079839	-93.4246
900	0.079839	-110.018
910	0.079839	-89.5841
920	0.079839	-85.7054
930	0.079839	-87.2436
940	0.079839	-91.0225
950	0.079839	-98.4528
960	0.079839	-92.146
970	0.079839	-92.9983
980	0.079839	-89.7067
990	0.079839	-100.96
1000	0.079839	-90.5525
