state	power	likelihood
260	3.30177e-05	-86.9652
270	3.30177e-05	-148.013
280	3.30177e-05	-87.0781
290	3.30177e-05	-101.648
300	3.30177e-05	-98.2492
310	3.30177e-05	-88.0357
320	3.30177e-05	-89.6468
330	3.30177e-05	-114.027
340	3.30177e-05	-115.019
350	3.30177e-05	-91.0585
360	3.30177e-05	-143.62
370	3.30177e-05	-122.107
380	3.30177e-05	-115.119
390	3.30177e-05	-94.6469
400	3.30177e-05	-89.6662
410	3.30177e-05	-94.224
420	3.30177e-05	-197.244
430	3.30177e-05	-112.497
440	3.30177e-05	-90.055
450	3.30177e-05	-128.576
460	3.30177e-05	-91.1083
470	3.30177e-05	-125.546
480	3.30177e-05	-88.5585
490	3.30177e-05	-91.1228
500	3.30177e-05	-121.837
510	3.30177e-05	-90.2
520	3.30177e-05	-86.7784
530	3.30177e-05	-87.1222
540	3.30177e-05	-98.824
550	3.30177e-05	-148.86
560	3.30177e-05	-117.41
570	3.30177e-05	-90.2282
580	3.30177e-05	-104.177
590	3.30177e-05	-87.759
600	3.30177e-05	-93.9927
610	3.30177e-05	-88.7103
620	3.30177e-05	-108.551
630	3.30177e-05	-87.3938
640	3.30177e-05	-126.751
650	3.30177e-05	-103.651
660	3.30177e-05	-125.133
670	3.30177e-05	-87.4156
680	3.30177e-05	-100.609
690	3.30177e-05	-122.214
700	3.30177e-05	-90.1457
710	3.30177e-05	-127.66
720	3.30177e-05	-105.679
730	3.30177e-05	-99.5041
740	3.30177e-05	-101.279
750	3.30177e-05	-86.8238
760	3.30177e-05	-107.628
770	3.30177e-05	-86.958
780	3.30177e-05	-92.5874
790	3.30177e-05	-87.483
800	3.30177e-05	-119.355
810	3.30177e-05	-112.45
820	3.30177e-05	-103.93
830	3.30177e-05	-90.5173
840	3.30177e-05	-87.5467
850	3.30177e-05	-90.4378
860	3.30177e-05	-87.1708
870	3.30177e-05	-103.826
880	3.30177e-05	-174.525
890	3.30177e-05	-94.0129
900	3.30177e-05	-127.85
910	3.30177e-05	-87.0131
920	3.30177e-05	-107.814
930	3.30177e-05	-89.2706
940	3.30177e-05	-87.9955
950	3.30177e-05	-88.0689
960	3.30177e-05	-88.9077
970	3.30177e-05	-93.0318
980	3.30177e-05	-101.125
990	3.30177e-05	-160.84
1000	3.30177e-05	-88.3086
